x0,x1,x2,fitness0.5,fitness1,fitness1.5,fitness2,fitness2.5,fitness3,fitness3.5,fitness4,fitness4.5,fitness5,fitness5.5,fitness6,fitness6.5,fitness7,fitness7.5,fitness8,fitness8.5,fitness9,fitness9.5,fitness10,fitness10.5
5,7,8.5,0.037,0.188,-0.01,0.339,0.253,-0.062,0.178,0.429,0.343,0.094,-0.055,-0.013,0.155,0.331,0.429,0.421,0.327,0.193,0.063,-0.027,-0.062
5,7,9,-0.097,0.054,-0.144,0.205,0.118,-0.196,0.044,0.294,0.208,-0.041,-0.19,-0.147,0.021,0.197,0.294,0.286,0.193,0.058,-0.071,-0.161,-0.196
5,7,9.5,-0.227,-0.076,-0.274,0.075,-0.011,-0.326,-0.085,0.165,0.079,-0.17,-0.319,-0.276,-0.108,0.067,0.165,0.157,0.063,-0.071,-0.2,-0.291,-0.325
5,7,10,-0.317,-0.166,-0.364,-0.015,-0.101,-0.416,-0.176,0.075,-0.011,-0.26,-0.409,-0.367,-0.199,-0.023,0.075,0.067,-0.027,-0.161,-0.291,-0.381,-0.416
5,7,10.5,-0.352,-0.201,-0.399,-0.05,-0.136,-0.451,-0.21,0.04,-0.046,-0.295,-0.444,-0.402,-0.234,-0.058,0.04,0.032,-0.062,-0.196,-0.325,-0.416,-0.451
5,7.5,0.5,-0.155,-0.004,-0.202,0.147,0.06,-0.254,-0.014,0.236,0.15,-0.099,-0.248,-0.205,-0.037,0.139,0.237,0.228,0.135,0,-0.129,-0.219,-0.254
5,7.5,1,-0.004,0.147,-0.051,0.298,0.211,-0.103,0.137,0.387,0.301,0.052,-0.097,-0.054,0.114,0.29,0.387,0.379,0.286,0.151,0.022,-0.068,-0.103
5,7.5,1.5,-0.202,-0.051,-0.249,0.1,0.014,-0.301,-0.061,0.189,0.103,-0.145,-0.295,-0.252,-0.084,0.092,0.19,0.182,0.088,-0.046,-0.176,-0.266,-0.301
5,7.5,2,0.147,0.298,0.1,0.449,0.362,0.048,0.288,0.538,0.452,0.203,0.054,0.097,0.265,0.441,0.538,0.53,0.437,0.302,0.173,0.083,0.048
5,7.5,2.5,0.06,0.211,0.014,0.362,0.276,-0.039,0.202,0.452,0.366,0.117,-0.032,0.011,0.179,0.354,0.452,0.444,0.351,0.216,0.087,-0.004,-0.038
5,7.5,3,-0.254,-0.103,-0.301,0.048,-0.039,-0.353,-0.113,0.137,0.051,-0.198,-0.347,-0.304,-0.136,0.04,0.138,0.129,0.036,-0.099,-0.228,-0.318,-0.353
5,7.5,3.5,-0.014,0.137,-0.061,0.288,0.202,-0.113,0.127,0.378,0.292,0.043,-0.106,-0.064,0.104,0.28,0.378,0.37,0.276,0.142,0.012,-0.078,-0.113
5,7.5,4,0.236,0.387,0.189,0.538,0.452,0.137,0.378,0.628,0.542,0.293,0.144,0.187,0.355,0.53,0.628,0.62,0.526,0.392,0.263,0.172,0.138
5,7.5,4.5,0.15,0.301,0.103,0.452,0.366,0.051,0.292,0.542,0.456,0.207,0.058,0.101,0.269,0.444,0.542,0.534,0.441,0.306,0.177,0.086,0.052
5,7.5,5,-0.099,0.052,-0.145,0.203,0.117,-0.198,0.043,0.293,0.207,-0.042,-0.191,-0.148,0.02,0.196,0.293,0.285,0.192,0.057,-0.072,-0.163,-0.197
5,7.5,5.5,-0.248,-0.097,-0.295,0.054,-0.032,-0.347,-0.106,0.144,0.058,-0.191,-0.34,-0.297,-0.129,0.046,0.144,0.136,0.042,-0.092,-0.221,-0.312,-0.346
5,7.5,6,-0.205,-0.054,-0.252,0.097,0.011,-0.304,-0.064,0.187,0.101,-0.148,-0.297,-0.255,-0.087,0.089,0.187,0.179,0.085,-0.049,-0.179,-0.269,-0.304
5,7.5,6.5,-0.037,0.114,-0.084,0.265,0.179,-0.136,0.104,0.355,0.269,0.02,-0.129,-0.087,0.081,0.257,0.355,0.347,0.253,0.119,-0.011,-0.101,-0.136
5,7.5,7,0.139,0.29,0.092,0.441,0.354,0.04,0.28,0.53,0.444,0.196,0.046,0.089,0.257,0.433,0.531,0.522,0.429,0.294,0.165,0.075,0.04
5,7.5,7.5,0.237,0.387,0.19,0.538,0.452,0.138,0.378,0.628,0.542,0.293,0.144,0.187,0.355,0.531,0.628,0.62,0.527,0.392,0.263,0.173,0.138
5,7.5,8,0.228,0.379,0.182,0.53,0.444,0.129,0.37,0.62,0.534,0.285,0.136,0.179,0.347,0.522,0.62,0.612,0.519,0.384,0.255,0.164,0.13
5,7.5,8.5,0.135,0.286,0.088,0.437,0.351,0.036,0.276,0.526,0.441,0.192,0.042,0.085,0.253,0.429,0.527,0.519,0.425,0.291,0.161,0.071,0.036
5,7.5,9,0,0.151,-0.046,0.302,0.216,-0.099,0.142,0.392,0.306,0.057,-0.092,-0.049,0.119,0.294,0.392,0.384,0.291,0.156,0.027,-0.064,-0.098
5,7.5,9.5,-0.129,0.022,-0.176,0.173,0.087,-0.228,0.012,0.263,0.177,-0.072,-0.221,-0.179,-0.011,0.165,0.263,0.255,0.161,0.027,-0.103,-0.193,-0.228
5,7.5,10,-0.219,-0.068,-0.266,0.083,-0.004,-0.318,-0.078,0.172,0.086,-0.163,-0.312,-0.269,-0.101,0.075,0.173,0.164,0.071,-0.064,-0.193,-0.283,-0.318
5,7.5,10.5,-0.254,-0.103,-0.301,0.048,-0.038,-0.353,-0.113,0.138,0.052,-0.197,-0.346,-0.304,-0.136,0.04,0.138,0.13,0.036,-0.098,-0.228,-0.318,-0.353
5,8,0.5,-0.163,-0.012,-0.21,0.138,0.052,-0.262,-0.022,0.228,0.142,-0.107,-0.256,-0.213,-0.045,0.131,0.228,0.22,0.127,-0.008,-0.137,-0.227,-0.262
5,8,1,-0.012,0.138,-0.059,0.289,0.203,-0.111,0.129,0.379,0.293,0.044,-0.105,-0.062,0.106,0.282,0.379,0.371,0.278,0.143,0.014,-0.076,-0.111
5,8,1.5,-0.21,-0.059,-0.257,0.092,0.005,-0.309,-0.069,0.181,0.095,-0.154,-0.303,-0.26,-0.092,0.084,0.182,0.173,0.08,-0.055,-0.184,-0.274,-0.309
5,8,2,0.138,0.289,0.092,0.44,0.354,0.039,0.28,0.53,0.444,0.195,0.046,0.089,0.257,0.433,0.53,0.522,0.429,0.294,0.165,0.075,0.04
5,8,2.5,0.052,0.203,0.005,0.354,0.268,-0.047,0.194,0.444,0.358,0.109,-0.04,0.003,0.17,0.346,0.444,0.436,0.342,0.208,0.079,-0.012,-0.046
5,8,3,-0.262,-0.111,-0.309,0.039,-0.047,-0.361,-0.121,0.129,0.043,-0.206,-0.355,-0.312,-0.144,0.032,0.129,0.121,0.028,-0.107,-0.236,-0.326,-0.361
5,8,3.5,-0.022,0.129,-0.069,0.28,0.194,-0.121,0.119,0.369,0.284,0.035,-0.115,-0.072,0.096,0.272,0.37,0.362,0.268,0.134,0.004,-0.086,-0.121
5,8,4,0.228,0.379,0.181,0.53,0.444,0.129,0.369,0.62,0.534,0.285,0.136,0.178,0.346,0.522,0.62,0.612,0.518,0.384,0.255,0.164,0.129
5,8,4.5,0.142,0.293,0.095,0.444,0.358,0.043,0.284,0.534,0.448,0.199,0.05,0.092,0.26,0.436,0.534,0.526,0.432,0.298,0.169,0.078,0.043
5,8,5,-0.107,0.044,-0.154,0.195,0.109,-0.206,0.035,0.285,0.199,-0.05,-0.199,-0.156,0.011,0.187,0.285,0.277,0.183,0.049,-0.08,-0.171,-0.205
5,8,5.5,-0.256,-0.105,-0.303,0.046,-0.04,-0.355,-0.115,0.136,0.05,-0.199,-0.348,-0.306,-0.138,0.038,0.136,0.128,0.034,-0.1,-0.229,-0.32,-0.355
5,8,6,-0.213,-0.062,-0.26,0.089,0.003,-0.312,-0.072,0.178,0.092,-0.156,-0.306,-0.263,-0.095,0.081,0.179,0.171,0.077,-0.057,-0.187,-0.277,-0.312
5,8,6.5,-0.045,0.106,-0.092,0.257,0.17,-0.144,0.096,0.346,0.26,0.011,-0.138,-0.095,0.073,0.249,0.347,0.338,0.245,0.11,-0.019,-0.109,-0.144
5,8,7,0.131,0.282,0.084,0.433,0.346,0.032,0.272,0.522,0.436,0.187,0.038,0.081,0.249,0.425,0.522,0.514,0.421,0.286,0.157,0.067,0.032
5,8,7.5,0.228,0.379,0.182,0.53,0.444,0.129,0.37,0.62,0.534,0.285,0.136,0.179,0.347,0.522,0.62,0.612,0.519,0.384,0.255,0.164,0.13
5,8,8,0.22,0.371,0.173,0.522,0.436,0.121,0.362,0.612,0.526,0.277,0.128,0.171,0.338,0.514,0.612,0.604,0.51,0.376,0.247,0.156,0.121
5,8,8.5,0.127,0.278,0.08,0.429,0.342,0.028,0.268,0.518,0.432,0.183,0.034,0.077,0.245,0.421,0.519,0.51,0.417,0.282,0.153,0.063,0.028
5,8,9,-0.008,0.143,-0.055,0.294,0.208,-0.107,0.134,0.384,0.298,0.049,-0.1,-0.057,0.11,0.286,0.384,0.376,0.282,0.148,0.019,-0.072,-0.106
5,8,9.5,-0.137,0.014,-0.184,0.165,0.079,-0.236,0.004,0.255,0.169,-0.08,-0.229,-0.187,-0.019,0.157,0.255,0.247,0.153,0.019,-0.111,-0.201,-0.236
5,8,10,-0.227,-0.076,-0.274,0.075,-0.012,-0.326,-0.086,0.164,0.078,-0.171,-0.32,-0.277,-0.109,0.067,0.164,0.156,0.063,-0.072,-0.201,-0.291,-0.326
5,8,10.5,-0.262,-0.111,-0.309,0.04,-0.046,-0.361,-0.121,0.129,0.043,-0.205,-0.355,-0.312,-0.144,0.032,0.13,0.121,0.028,-0.106,-0.236,-0.326,-0.361
5,8.5,0.5,-0.257,-0.106,-0.304,0.045,-0.041,-0.356,-0.116,0.135,0.049,-0.2,-0.349,-0.307,-0.139,0.037,0.135,0.127,0.033,-0.101,-0.231,-0.321,-0.356
5,8.5,1,-0.106,0.045,-0.153,0.196,0.11,-0.205,0.035,0.286,0.2,-0.049,-0.198,-0.156,0.012,0.188,0.286,0.278,0.184,0.05,-0.08,-0.17,-0.205
5,8.5,1.5,-0.304,-0.153,-0.351,-0.002,-0.088,-0.403,-0.163,0.088,0.002,-0.247,-0.396,-0.354,-0.186,-0.01,0.088,0.08,-0.014,-0.148,-0.277,-0.368,-0.403
5,8.5,2,0.045,0.196,-0.002,0.347,0.261,-0.054,0.186,0.437,0.351,0.102,-0.047,-0.005,0.163,0.339,0.437,0.429,0.335,0.201,0.071,-0.019,-0.054
5,8.5,2.5,-0.041,0.11,-0.088,0.261,0.174,-0.14,0.1,0.35,0.264,0.015,-0.134,-0.091,0.077,0.253,0.351,0.342,0.249,0.114,-0.015,-0.105,-0.14
5,8.5,3,-0.356,-0.205,-0.403,-0.054,-0.14,-0.455,-0.215,0.036,-0.05,-0.299,-0.448,-0.406,-0.238,-0.062,0.036,0.028,-0.066,-0.2,-0.33,-0.42,-0.455
5,8.5,3.5,-0.116,0.035,-0.163,0.186,0.1,-0.215,0.026,0.276,0.19,-0.059,-0.208,-0.165,0.003,0.178,0.276,0.268,0.174,0.04,-0.089,-0.18,-0.214
5,8.5,4,0.135,0.286,0.088,0.437,0.35,0.036,0.276,0.526,0.44,0.191,0.042,0.085,0.253,0.429,0.526,0.518,0.425,0.29,0.161,0.071,0.036
5,8.5,4.5,0.049,0.2,0.002,0.351,0.264,-0.05,0.19,0.44,0.354,0.105,-0.044,-0.001,0.167,0.343,0.441,0.432,0.339,0.204,0.075,-0.015,-0.05
5,8.5,5,-0.2,-0.049,-0.247,0.102,0.015,-0.299,-0.059,0.191,0.105,-0.143,-0.293,-0.25,-0.082,0.094,0.192,0.183,0.09,-0.045,-0.174,-0.264,-0.299
5,8.5,5.5,-0.349,-0.198,-0.396,-0.047,-0.134,-0.448,-0.208,0.042,-0.044,-0.293,-0.442,-0.399,-0.231,-0.055,0.042,0.034,-0.059,-0.194,-0.323,-0.413,-0.448
5,8.5,6,-0.307,-0.156,-0.354,-0.005,-0.091,-0.406,-0.165,0.085,-0.001,-0.25,-0.399,-0.356,-0.189,-0.013,0.085,0.077,-0.017,-0.151,-0.28,-0.371,-0.405
5,8.5,6.5,-0.139,0.012,-0.186,0.163,0.077,-0.238,0.003,0.253,0.167,-0.082,-0.231,-0.189,-0.021,0.155,0.253,0.245,0.151,0.017,-0.112,-0.203,-0.238
5,8.5,7,0.037,0.188,-0.01,0.339,0.253,-0.062,0.178,0.429,0.343,0.094,-0.055,-0.013,0.155,0.331,0.429,0.421,0.327,0.193,0.063,-0.027,-0.062
5,8.5,7.5,0.135,0.286,0.088,0.437,0.351,0.036,0.276,0.526,0.441,0.192,0.042,0.085,0.253,0.429,0.527,0.519,0.425,0.291,0.161,0.071,0.036
5,8.5,8,0.127,0.278,0.08,0.429,0.342,0.028,0.268,0.518,0.432,0.183,0.034,0.077,0.245,0.421,0.519,0.51,0.417,0.282,0.153,0.063,0.028
5,8.5,8.5,0.033,0.184,-0.014,0.335,0.249,-0.066,0.174,0.425,0.339,0.09,-0.059,-0.017,0.151,0.327,0.425,0.417,0.323,0.189,0.06,-0.031,-0.066
5,8.5,9,-0.101,0.05,-0.148,0.201,0.114,-0.2,0.04,0.29,0.204,-0.045,-0.194,-0.151,0.017,0.193,0.291,0.282,0.189,0.054,-0.075,-0.165,-0.2
5,8.5,9.5,-0.231,-0.08,-0.277,0.071,-0.015,-0.33,-0.089,0.161,0.075,-0.174,-0.323,-0.28,-0.112,0.063,0.161,0.153,0.06,-0.075,-0.204,-0.295,-0.329
5,8.5,10,-0.321,-0.17,-0.368,-0.019,-0.105,-0.42,-0.18,0.071,-0.015,-0.264,-0.413,-0.371,-0.203,-0.027,0.071,0.063,-0.031,-0.165,-0.295,-0.385,-0.42
5,8.5,10.5,-0.356,-0.205,-0.403,-0.054,-0.14,-0.455,-0.214,0.036,-0.05,-0.299,-0.448,-0.405,-0.238,-0.062,0.036,0.028,-0.066,-0.2,-0.329,-0.42,-0.454
5,9,0.5,-0.391,-0.24,-0.438,-0.089,-0.176,-0.49,-0.25,0,-0.086,-0.335,-0.484,-0.441,-0.273,-0.097,0,-0.008,-0.101,-0.236,-0.365,-0.455,-0.49
5,9,1,-0.24,-0.089,-0.287,0.061,-0.025,-0.339,-0.099,0.151,0.065,-0.184,-0.333,-0.29,-0.122,0.054,0.151,0.143,0.05,-0.085,-0.214,-0.304,-0.339
5,9,1.5,-0.438,-0.287,-0.485,-0.136,-0.223,-0.537,-0.297,-0.047,-0.133,-0.382,-0.531,-0.488,-0.32,-0.144,-0.046,-0.055,-0.148,-0.283,-0.412,-0.502,-0.537
5,9,2,-0.089,0.061,-0.136,0.212,0.126,-0.189,0.052,0.302,0.216,-0.033,-0.182,-0.139,0.029,0.205,0.302,0.294,0.201,0.066,-0.063,-0.153,-0.188
5,9,2.5,-0.176,-0.025,-0.223,0.126,0.04,-0.275,-0.034,0.216,0.13,-0.119,-0.268,-0.225,-0.058,0.118,0.216,0.208,0.114,-0.02,-0.149,-0.24,-0.274
5,9,3,-0.49,-0.339,-0.537,-0.189,-0.275,-0.589,-0.349,-0.099,-0.185,-0.434,-0.583,-0.54,-0.372,-0.196,-0.099,-0.107,-0.2,-0.335,-0.464,-0.554,-0.589
5,9,3.5,-0.25,-0.099,-0.297,0.052,-0.034,-0.349,-0.109,0.141,0.056,-0.193,-0.343,-0.3,-0.132,0.044,0.142,0.134,0.04,-0.094,-0.224,-0.314,-0.349
5,9,4,0,0.151,-0.047,0.302,0.216,-0.099,0.141,0.392,0.306,0.057,-0.092,-0.05,0.118,0.294,0.392,0.384,0.29,0.156,0.027,-0.064,-0.099
5,9,4.5,-0.086,0.065,-0.133,0.216,0.13,-0.185,0.056,0.306,0.22,-0.029,-0.178,-0.135,0.032,0.208,0.306,0.298,0.204,0.07,-0.059,-0.15,-0.185
5,9,5,-0.335,-0.184,-0.382,-0.033,-0.119,-0.434,-0.193,0.057,-0.029,-0.278,-0.427,-0.384,-0.216,-0.041,0.057,0.049,-0.045,-0.179,-0.308,-0.399,-0.433
5,9,5.5,-0.484,-0.333,-0.531,-0.182,-0.268,-0.583,-0.343,-0.092,-0.178,-0.427,-0.576,-0.534,-0.366,-0.19,-0.092,-0.1,-0.194,-0.328,-0.457,-0.548,-0.583
5,9,6,-0.441,-0.29,-0.488,-0.139,-0.225,-0.54,-0.3,-0.05,-0.135,-0.384,-0.534,-0.491,-0.323,-0.147,-0.049,-0.057,-0.151,-0.285,-0.415,-0.505,-0.54
5,9,6.5,-0.273,-0.122,-0.32,0.029,-0.058,-0.372,-0.132,0.118,0.032,-0.216,-0.366,-0.323,-0.155,0.021,0.119,0.11,0.017,-0.118,-0.247,-0.337,-0.372
5,9,7,-0.097,0.054,-0.144,0.205,0.118,-0.196,0.044,0.294,0.208,-0.041,-0.19,-0.147,0.021,0.197,0.294,0.286,0.193,0.058,-0.071,-0.161,-0.196
5,9,7.5,0,0.151,-0.046,0.302,0.216,-0.099,0.142,0.392,0.306,0.057,-0.092,-0.049,0.119,0.294,0.392,0.384,0.291,0.156,0.027,-0.064,-0.098
5,9,8,-0.008,0.143,-0.055,0.294,0.208,-0.107,0.134,0.384,0.298,0.049,-0.1,-0.057,0.11,0.286,0.384,0.376,0.282,0.148,0.019,-0.072,-0.106
5,9,8.5,-0.101,0.05,-0.148,0.201,0.114,-0.2,0.04,0.29,0.204,-0.045,-0.194,-0.151,0.017,0.193,0.291,0.282,0.189,0.054,-0.075,-0.165,-0.2
5,9,9,-0.236,-0.085,-0.283,0.066,-0.02,-0.335,-0.094,0.156,0.07,-0.179,-0.328,-0.285,-0.118,0.058,0.156,0.148,0.054,-0.08,-0.209,-0.3,-0.334
5,9,9.5,-0.365,-0.214,-0.412,-0.063,-0.149,-0.464,-0.224,0.027,-0.059,-0.308,-0.457,-0.415,-0.247,-0.071,0.027,0.019,-0.075,-0.209,-0.339,-0.429,-0.464
5,9,10,-0.455,-0.304,-0.502,-0.153,-0.24,-0.554,-0.314,-0.064,-0.15,-0.399,-0.548,-0.505,-0.337,-0.161,-0.064,-0.072,-0.165,-0.3,-0.429,-0.519,-0.554
5,9,10.5,-0.49,-0.339,-0.537,-0.188,-0.274,-0.589,-0.349,-0.099,-0.185,-0.433,-0.583,-0.54,-0.372,-0.196,-0.098,-0.106,-0.2,-0.334,-0.464,-0.554,-0.589
5,9.5,0.5,-0.521,-0.37,-0.568,-0.219,-0.305,-0.62,-0.379,-0.129,-0.215,-0.464,-0.613,-0.57,-0.403,-0.227,-0.129,-0.137,-0.231,-0.365,-0.494,-0.585,-0.619
5,9.5,1,-0.37,-0.219,-0.417,-0.068,-0.154,-0.469,-0.229,0.022,-0.064,-0.313,-0.462,-0.42,-0.252,-0.076,0.022,0.014,-0.08,-0.214,-0.343,-0.434,-0.469
5,9.5,1.5,-0.568,-0.417,-0.615,-0.266,-0.352,-0.667,-0.426,-0.176,-0.262,-0.511,-0.66,-0.617,-0.449,-0.274,-0.176,-0.184,-0.277,-0.412,-0.541,-0.632,-0.666
5,9.5,2,-0.219,-0.068,-0.266,0.083,-0.003,-0.318,-0.078,0.173,0.087,-0.162,-0.311,-0.269,-0.101,0.075,0.173,0.165,0.071,-0.063,-0.192,-0.283,-0.318
5,9.5,2.5,-0.305,-0.154,-0.352,-0.003,-0.089,-0.404,-0.164,0.087,0.001,-0.248,-0.397,-0.355,-0.187,-0.011,0.087,0.079,-0.015,-0.149,-0.279,-0.369,-0.404
5,9.5,3,-0.62,-0.469,-0.667,-0.318,-0.404,-0.719,-0.478,-0.228,-0.314,-0.563,-0.712,-0.67,-0.502,-0.326,-0.228,-0.236,-0.33,-0.464,-0.593,-0.684,-0.719
5,9.5,3.5,-0.379,-0.229,-0.426,-0.078,-0.164,-0.478,-0.238,0.012,-0.074,-0.323,-0.472,-0.429,-0.261,-0.085,0.012,0.004,-0.089,-0.224,-0.353,-0.443,-0.478
5,9.5,4,-0.129,0.022,-0.176,0.173,0.087,-0.228,0.012,0.262,0.177,-0.072,-0.222,-0.179,-0.011,0.165,0.263,0.255,0.161,0.027,-0.103,-0.193,-0.228
5,9.5,4.5,-0.215,-0.064,-0.262,0.087,0.001,-0.314,-0.074,0.177,0.091,-0.158,-0.307,-0.265,-0.097,0.079,0.177,0.169,0.075,-0.059,-0.189,-0.279,-0.314
5,9.5,5,-0.464,-0.313,-0.511,-0.162,-0.248,-0.563,-0.323,-0.072,-0.158,-0.407,-0.556,-0.514,-0.346,-0.17,-0.072,-0.08,-0.174,-0.308,-0.438,-0.528,-0.563
5,9.5,5.5,-0.613,-0.462,-0.66,-0.311,-0.397,-0.712,-0.472,-0.222,-0.307,-0.556,-0.706,-0.663,-0.495,-0.319,-0.221,-0.229,-0.323,-0.457,-0.587,-0.677,-0.712
5,9.5,6,-0.57,-0.42,-0.617,-0.269,-0.355,-0.67,-0.429,-0.179,-0.265,-0.514,-0.663,-0.62,-0.452,-0.276,-0.179,-0.187,-0.28,-0.415,-0.544,-0.634,-0.669
5,9.5,6.5,-0.403,-0.252,-0.449,-0.101,-0.187,-0.502,-0.261,-0.011,-0.097,-0.346,-0.495,-0.452,-0.284,-0.108,-0.011,-0.019,-0.112,-0.247,-0.376,-0.467,-0.501
5,9.5,7,-0.227,-0.076,-0.274,0.075,-0.011,-0.326,-0.085,0.165,0.079,-0.17,-0.319,-0.276,-0.108,0.067,0.165,0.157,0.063,-0.071,-0.2,-0.291,-0.325
5,9.5,7.5,-0.129,0.022,-0.176,0.173,0.087,-0.228,0.012,0.263,0.177,-0.072,-0.221,-0.179,-0.011,0.165,0.263,0.255,0.161,0.027,-0.103,-0.193,-0.228
5,9.5,8,-0.137,0.014,-0.184,0.165,0.079,-0.236,0.004,0.255,0.169,-0.08,-0.229,-0.187,-0.019,0.157,0.255,0.247,0.153,0.019,-0.111,-0.201,-0.236
5,9.5,8.5,-0.231,-0.08,-0.277,0.071,-0.015,-0.33,-0.089,0.161,0.075,-0.174,-0.323,-0.28,-0.112,0.063,0.161,0.153,0.06,-0.075,-0.204,-0.295,-0.329
5,9.5,9,-0.365,-0.214,-0.412,-0.063,-0.149,-0.464,-0.224,0.027,-0.059,-0.308,-0.457,-0.415,-0.247,-0.071,0.027,0.019,-0.075,-0.209,-0.339,-0.429,-0.464
5,9.5,9.5,-0.494,-0.343,-0.541,-0.192,-0.279,-0.593,-0.353,-0.103,-0.189,-0.438,-0.587,-0.544,-0.376,-0.2,-0.103,-0.111,-0.204,-0.339,-0.468,-0.558,-0.593
5,9.5,10,-0.585,-0.434,-0.632,-0.283,-0.369,-0.684,-0.443,-0.193,-0.279,-0.528,-0.677,-0.634,-0.467,-0.291,-0.193,-0.201,-0.295,-0.429,-0.558,-0.649,-0.683
5,9.5,10.5,-0.619,-0.469,-0.666,-0.318,-0.404,-0.719,-0.478,-0.228,-0.314,-0.563,-0.712,-0.669,-0.501,-0.325,-0.228,-0.236,-0.329,-0.464,-0.593,-0.683,-0.718
5,10,0.5,-0.611,-0.46,-0.658,-0.309,-0.395,-0.71,-0.47,-0.219,-0.305,-0.554,-0.703,-0.661,-0.493,-0.317,-0.219,-0.227,-0.321,-0.455,-0.585,-0.675,-0.71
5,10,1,-0.46,-0.309,-0.507,-0.158,-0.244,-0.559,-0.319,-0.068,-0.154,-0.403,-0.552,-0.51,-0.342,-0.166,-0.068,-0.076,-0.17,-0.304,-0.434,-0.524,-0.559
5,10,1.5,-0.658,-0.507,-0.705,-0.356,-0.442,-0.757,-0.517,-0.266,-0.352,-0.601,-0.75,-0.708,-0.54,-0.364,-0.266,-0.274,-0.368,-0.502,-0.632,-0.722,-0.757
5,10,2,-0.309,-0.158,-0.356,-0.007,-0.093,-0.408,-0.168,0.082,-0.003,-0.252,-0.402,-0.359,-0.191,-0.015,0.083,0.075,-0.019,-0.153,-0.283,-0.373,-0.408
5,10,2.5,-0.395,-0.244,-0.442,-0.093,-0.18,-0.494,-0.254,-0.004,-0.09,-0.339,-0.488,-0.445,-0.277,-0.101,-0.004,-0.012,-0.105,-0.24,-0.369,-0.459,-0.494
5,10,3,-0.71,-0.559,-0.757,-0.408,-0.494,-0.809,-0.569,-0.318,-0.404,-0.653,-0.802,-0.76,-0.592,-0.416,-0.318,-0.326,-0.42,-0.554,-0.684,-0.774,-0.809
5,10,3.5,-0.47,-0.319,-0.517,-0.168,-0.254,-0.569,-0.329,-0.078,-0.164,-0.413,-0.562,-0.52,-0.352,-0.176,-0.078,-0.086,-0.18,-0.314,-0.443,-0.534,-0.569
5,10,4,-0.219,-0.068,-0.266,0.082,-0.004,-0.318,-0.078,0.172,0.086,-0.163,-0.312,-0.269,-0.101,0.075,0.172,0.164,0.071,-0.064,-0.193,-0.283,-0.318
5,10,4.5,-0.305,-0.154,-0.352,-0.003,-0.09,-0.404,-0.164,0.086,0,-0.249,-0.398,-0.355,-0.187,-0.011,0.086,0.078,-0.015,-0.15,-0.279,-0.369,-0.404
5,10,5,-0.554,-0.403,-0.601,-0.252,-0.339,-0.653,-0.413,-0.163,-0.249,-0.498,-0.647,-0.604,-0.436,-0.26,-0.163,-0.171,-0.264,-0.399,-0.528,-0.618,-0.653
5,10,5.5,-0.703,-0.552,-0.75,-0.402,-0.488,-0.802,-0.562,-0.312,-0.398,-0.647,-0.796,-0.753,-0.585,-0.409,-0.312,-0.32,-0.413,-0.548,-0.677,-0.767,-0.802
5,10,6,-0.661,-0.51,-0.708,-0.359,-0.445,-0.76,-0.52,-0.269,-0.355,-0.604,-0.753,-0.711,-0.543,-0.367,-0.269,-0.277,-0.371,-0.505,-0.634,-0.725,-0.76
5,10,6.5,-0.493,-0.342,-0.54,-0.191,-0.277,-0.592,-0.352,-0.101,-0.187,-0.436,-0.585,-0.543,-0.375,-0.199,-0.101,-0.109,-0.203,-0.337,-0.467,-0.557,-0.592
5,10,7,-0.317,-0.166,-0.364,-0.015,-0.101,-0.416,-0.176,0.075,-0.011,-0.26,-0.409,-0.367,-0.199,-0.023,0.075,0.067,-0.027,-0.161,-0.291,-0.381,-0.416
5,10,7.5,-0.219,-0.068,-0.266,0.083,-0.004,-0.318,-0.078,0.172,0.086,-0.163,-0.312,-0.269,-0.101,0.075,0.173,0.164,0.071,-0.064,-0.193,-0.283,-0.318
5,10,8,-0.227,-0.076,-0.274,0.075,-0.012,-0.326,-0.086,0.164,0.078,-0.171,-0.32,-0.277,-0.109,0.067,0.164,0.156,0.063,-0.072,-0.201,-0.291,-0.326
5,10,8.5,-0.321,-0.17,-0.368,-0.019,-0.105,-0.42,-0.18,0.071,-0.015,-0.264,-0.413,-0.371,-0.203,-0.027,0.071,0.063,-0.031,-0.165,-0.295,-0.385,-0.42
5,10,9,-0.455,-0.304,-0.502,-0.153,-0.24,-0.554,-0.314,-0.064,-0.15,-0.399,-0.548,-0.505,-0.337,-0.161,-0.064,-0.072,-0.165,-0.3,-0.429,-0.519,-0.554
5,10,9.5,-0.585,-0.434,-0.632,-0.283,-0.369,-0.684,-0.443,-0.193,-0.279,-0.528,-0.677,-0.634,-0.467,-0.291,-0.193,-0.201,-0.295,-0.429,-0.558,-0.649,-0.683
5,10,10,-0.675,-0.524,-0.722,-0.373,-0.459,-0.774,-0.534,-0.283,-0.369,-0.618,-0.767,-0.725,-0.557,-0.381,-0.283,-0.291,-0.385,-0.519,-0.649,-0.739,-0.774
5,10,10.5,-0.71,-0.559,-0.757,-0.408,-0.494,-0.809,-0.569,-0.318,-0.404,-0.653,-0.802,-0.76,-0.592,-0.416,-0.318,-0.326,-0.42,-0.554,-0.683,-0.774,-0.809
5,10.5,0.5,-0.646,-0.495,-0.693,-0.344,-0.43,-0.745,-0.505,-0.254,-0.34,-0.589,-0.738,-0.696,-0.528,-0.352,-0.254,-0.262,-0.356,-0.49,-0.619,-0.71,-0.745
