x0,x1,x2,fitness-5,fitness-4.5,fitness-4,fitness-3.5,fitness-3,fitness-2.5,fitness-2,fitness-1.5,fitness-1,fitness-0.5,fitness0,fitness0.5,fitness1,fitness1.5,fitness2,fitness2.5,fitness3,fitness3.5,fitness4,fitness4.5,fitness5
-0.5,5,-4,-470.348,-424.948,-389.861,-365.088,-351.239,-348.341,-359.072,-385.358,-430.052,-495.243,-585.762,-737.714,-912.574,-1179.033,-1333.414,-1445.97,-1570.6,-1768.847,-1966.692,-1919.112,-2033.082
-0.5,5,-3.5,-490.85,-445.172,-410.114,-385.703,-373.067,-372.327,-388.464,-425.034,-487.226,-578.05,-704.06,-918.418,-1141.659,-1457.631,-1582.796,-1653.939,-1749.273,-1932.09,-2118.876,-2060.766,-2171.476
-0.5,5,-3,-529.805,-483.188,-447.659,-423.207,-411.687,-413.05,-435.575,-484.241,-565.439,-678.626,-824.952,-1070.151,-1274.804,-1556.072,-1585.778,-1581.94,-1633.135,-1793.169,-1966.521,-1898.916,-2005.938
-0.5,5,-2.5,-590.13,-541.186,-504.141,-478.953,-468.653,-472.967,-505.289,-572.427,-681.447,-824.393,-992.608,-1264.069,-1441.212,-1689.934,-1656.245,-1613.233,-1645.524,-1797.298,-1965.955,-1894.752,-2000.597
-0.5,5,-2,-663.615,-609.41,-567.976,-539.066,-526.843,-529.992,-566.818,-643.453,-763.048,-904.064,-1046.847,-1286.46,-1394.721,-1588.127,-1498.248,-1424.158,-1441.55,-1586.45,-1751.365,-1677.695,-1782.578
-0.5,5,-1.5,-718.601,-656.074,-607.363,-572.266,-556.105,-557.113,-597.9,-684.612,-818.373,-970.021,-1115.53,-1359.334,-1456.842,-1644.516,-1545.54,-1468.044,-1484.776,-1629.833,-1794.858,-1721.142,-1826.106
-0.5,5,-1,-717.97,-646.18,-589.09,-546.642,-524.387,-520.525,-558.107,-643.186,-777.042,-931.301,-1083.053,-1335.018,-1443.544,-1640.248,-1549.741,-1477.501,-1497.101,-1643.642,-1809.528,-1736.423,-1841.651
-0.5,5,-0.5,-665.713,-586.985,-523.564,-475.415,-447.249,-437.365,-465.55,-537.325,-655.248,-797.503,-946.439,-1196.729,-1321.381,-1530.282,-1456.825,-1393.8,-1417.505,-1565.732,-1732.617,-1660.409,-1765.915
-0.5,5,0,-593.607,-511.141,-444.289,-392.902,-360.427,-345.23,-362.477,-416.576,-510.672,-630.017,-763.425,-995.933,-1129.629,-1345.57,-1291.8,-1239.155,-1266.842,-1416.245,-1583.881,-1512.658,-1618.34
-0.5,5,0.5,-523.479,-439.588,-371.421,-318.705,-283.759,-265.084,-273.701,-312.9,-385.746,-482.889,-598.413,-806.812,-945.072,-1164.848,-1134.514,-1095.003,-1127.706,-1278.43,-1446.951,-1377.06,-1482.937
-0.5,5,1,-462.93,-379.056,-311.003,-258.497,-223.172,-204.012,-209.392,-242.634,-307.929,-401.708,-523.982,-739.367,-917.764,-1178.453,-1209.427,-1211.992,-1268.151,-1430.861,-1606.502,-1541.811,-1649.8
-0.5,5,1.5,-412.959,-329.68,-262.116,-209.903,-174.031,-153.636,-154.748,-179.953,-232.882,-312.338,-421.035,-614.28,-795.851,-1064.115,-1137.414,-1173.615,-1249.305,-1421.809,-1603.677,-1544.261,-1654.142
-0.5,5,2,-373.538,-291.316,-224.664,-173.136,-137.239,-116.429,-115.446,-136.734,-183.751,-257.369,-363.031,-548.765,-747.985,-1042.554,-1184.199,-1283.036,-1402.084,-1600.474,-1798.894,-1751.538,-1866.78
-0.5,5,2.5,-344.209,-263.228,-197.534,-146.445,-109.871,-87.606,-83.729,-100.083,-138.52,-199.345,-287.44,-441.704,-617.782,-887.515,-1047.877,-1174.505,-1315.961,-1528.262,-1737.21,-1699.738,-1818.741
-0.5,5,3,-324.897,-245.356,-180.783,-130.27,-93.232,-69.924,-64.321,-77.678,-110.293,-161.924,-236.755,-365.518,-519.432,-760.68,-930.894,-1080.942,-1245.274,-1473.708,-1696.168,-1672.145,-1796.493
-0.5,5,3.5,-315.551,-237.6,-174.334,-124.854,-88.467,-65.487,-59.175,-70.251,-98.495,-143.866,-210.102,-321.253,-459.48,-677.847,-858.055,-1034.727,-1229.721,-1483.451,-1728.2,-1725.757,-1859.795
-0.5,5,4,-316.17,-239.912,-178.083,-130.003,-95.165,-73.514,-66.923,-75.8,-100.352,-141.071,-201.221,-299.439,-425.377,-623.81,-810.434,-1011.534,-1240.81,-1528.087,-1805.488,-1835.599,-1985.848
-0.5,5,4.5,-326.782,-252.278,-191.911,-145.185,-111.742,-91.224,-84.444,-91.65,-113.381,-150.327,-205.119,-291.91,-404.924,-580.929,-762.186,-972.095,-1222.878,-1537.85,-1849.394,-1919.347,-2090.966
-0.5,5,5,-347.421,-274.699,-215.77,-170.215,-137.703,-117.774,-110.725,-116.604,-135.771,-168.561,-216.53,-289.447,-382.816,-523.882,-671.558,-846.121,-1063.125,-1350.178,-1651.661,-1735.283,-1911.942
0,-5,-5,-1388.877,-1169.278,-1084.723,-990.635,-1003.725,-1005.136,-886.484,-822.016,-615.054,-836.41,-921.492,-1016.071,-1002.988,-1001.728,-1120.785,-1185.426,-1392.482,-1171.696,-1087.704,-994.864,-1010.51
0,-5,-4.5,-1491.297,-1272.074,-1187.746,-1093.853,-1107.066,-1108.594,-990.095,-925.757,-718.94,-940.269,-1025.357,-1119.934,-1106.878,-1105.649,-1224.569,-1289.069,-1495.583,-1275.597,-1192.7,-1101.878,-1120.333
0,-5,-4,-1504.715,-1285.711,-1201.474,-1107.669,-1120.912,-1122.476,-1004.071,-939.817,-733.203,-954.424,-1039.481,-1133.989,-1120.921,-1119.684,-1238.23,-1302.365,-1507.606,-1289.582,-1209.461,-1123.876,-1149.62
0,-5,-3.5,-1744.531,-1526.253,-1442.526,-1349.161,-1362.721,-1364.562,-1246.469,-1182.475,-976.244,-1197.3,-1282.179,-1376.285,-1362.783,-1360.897,-1477.631,-1539.54,-1739.813,-1523.518,-1445.656,-1366.203,-1399.597
0,-5,-3,-1667.518,-1449.31,-1365.545,-1272.19,-1285.718,-1287.567,-1169.636,-1105.807,-900.069,-1120.76,-1205.299,-1298.679,-1284.604,-1281.953,-1395.692,-1454.368,-1646.091,-1437.894,-1370.476,-1311.212,-1367.808
0,-5,-2.5,-1661.908,-1443.975,-1360.356,-1267.206,-1280.869,-1282.903,-1165.442,-1102.093,-897.548,-1117.533,-1201.385,-1293.172,-1277.946,-1273.739,-1380.986,-1432.963,-1606.826,-1416.402,-1368.549,-1342.229,-1426.986
0,-5,-2,-1740.688,-1523.361,-1440.162,-1347.523,-1361.548,-1363.979,-1247.481,-1185.09,-983.112,-1201.177,-1283.08,-1370.72,-1352.379,-1343.937,-1436.199,-1473.205,-1611.143,-1449.705,-1423.817,-1426.913,-1519.071
0,-5,-1.5,-1884.454,-1668.11,-1585.594,-1493.777,-1508.254,-1511.099,-1396.193,-1335.307,-1138.527,-1351.286,-1428.023,-1505.919,-1480.939,-1464.142,-1529.111,-1542.735,-1629.437,-1510.507,-1503.371,-1521.226,-1598.329
0,-5,-1,-1999.447,-1784.285,-1702.401,-1611.495,-1626.002,-1628.731,-1516.473,-1458.206,-1272.779,-1474.092,-1541.866,-1604.515,-1574.543,-1553.011,-1589.207,-1586.664,-1630.8,-1561.207,-1564.77,-1580.856,-1630.68
0,-5,-0.5,-1896.141,-1682.374,-1601.2,-1512.228,-1527.5,-1532.003,-1429.768,-1384.183,-1233.022,-1426.984,-1500.715,-1567.269,-1563.813,-1569.566,-1606.065,-1614.704,-1643.543,-1613.613,-1617.047,-1618.848,-1636.269
0,-5,0,-1876.136,-1664.421,-1583.204,-1496.399,-1510.785,-1516.661,-1432.991,-1410.171,-1316.905,-1496.803,-1579.995,-1653.754,-1678.803,-1704.948,-1735.317,-1741.45,-1747.644,-1720.145,-1700.625,-1671.348,-1648.055
0,-5,0.5,-1637.377,-1431.405,-1353.921,-1278.899,-1303.027,-1328.538,-1298.162,-1333.541,-1337.897,-1521.357,-1635.488,-1734.71,-1795.258,-1842.987,-1873.965,-1877.658,-1866.415,-1828.22,-1782.283,-1720.883,-1659.136
0,-5,1,-1674.48,-1469.994,-1384.827,-1312.104,-1330.182,-1361.044,-1372.201,-1441.856,-1505.11,-1664.603,-1781.63,-1883.219,-1953.708,-2004.137,-2027.975,-2022.147,-1992.869,-1937.229,-1865.067,-1774.072,-1678.794
0,-5,1.5,-1612.19,-1409.581,-1315.311,-1252.214,-1272.637,-1321.053,-1378.95,-1482.156,-1589.692,-1741.674,-1868.045,-1977.861,-2058.757,-2113.888,-2136.09,-2125.025,-2084.222,-2014.689,-1922.869,-1809.713,-1689.317
0,-5,2,-1489.841,-1298.035,-1206.459,-1166.714,-1202.027,-1273.96,-1368.546,-1495.35,-1629.065,-1780.687,-1914.716,-2030.995,-2118.752,-2177.305,-2199.666,-2186.277,-2139.49,-2061.933,-1958.905,-1833.291,-1698.563
0,-5,2.5,-1403.525,-1229.262,-1147.638,-1129.032,-1175.48,-1259.92,-1370.394,-1504.597,-1645.97,-1793.459,-1927.235,-2043.113,-2131.418,-2189.73,-2211.586,-2197.493,-2149.218,-2069.909,-1964.368,-1836.44,-1698.615
0,-5,3,-1401.197,-1243.691,-1168.904,-1158.48,-1204.26,-1286.166,-1393.635,-1519.991,-1653.287,-1788.111,-1911.81,-2018.922,-2100.917,-2154.818,-2174.914,-2161.598,-2116.27,-2042.007,-1943.111,-1823.59,-1694.514
0,-5,3.5,-1456.602,-1318.747,-1250.193,-1239.801,-1276.586,-1345.088,-1436.255,-1542.642,-1655.25,-1767.903,-1871.858,-1961.935,-2031.043,-2076.42,-2093.302,-2082.004,-2043.62,-1980.802,-1897.113,-1796.054,-1686.838
0,-5,4,-1522.762,-1415.598,-1360.474,-1350.587,-1376.104,-1425.678,-1492.473,-1570.305,-1652.845,-1735.043,-1811.09,-1877.088,-1927.739,-1961.06,-1973.399,-1965.105,-1936.983,-1891.019,-1829.762,-1755.667,-1675.7
0,-5,4.5,-1601.217,-1532.851,-1495.773,-1486.373,-1498.229,-1524.298,-1560.576,-1603.181,-1648.533,-1693.665,-1735.492,-1771.988,-1799.917,-1818.446,-1825.14,-1820.483,-1804.985,-1779.808,-1746.258,-1705.341,-1661.503
0,-5,5,-1678.447,-1655.479,-1640.977,-1633.542,-1631.301,-1631.869,-1634.577,-1638.422,-1642.724,-1647.082,-1651.139,-1655.068,-1657.844,-1659.997,-1660.351,-1659.605,-1657.971,-1655.71,-1652.744,-1648.392,-1644.452
0,-4.5,-5,-1332.358,-1115.154,-1031.407,-938.055,-951.188,-952.782,-834.721,-770.42,-563.525,-784.881,-869.987,-964.533,-951.545,-950.353,-1069.307,-1133.893,-1340.75,-1120.339,-1036.82,-944.597,-961.426
0,-4.5,-4.5,-1433.137,-1216.69,-1133.406,-1040.453,-1053.841,-1055.685,-937.977,-874.002,-667.411,-888.627,-973.665,-1068.165,-1055.169,-1053.955,-1172.626,-1236.888,-1442.922,-1223.416,-1141.349,-1051.818,-1072.998
0,-4.5,-4,-1445.928,-1229.927,-1146.835,-1054.062,-1067.511,-1069.407,-951.834,-887.99,-681.882,-902.748,-987.681,-1082.001,-1068.822,-1067.373,-1185.241,-1248.629,-1452.711,-1235.353,-1156.917,-1074.449,-1106.902
0,-4.5,-3.5,-1682.209,-1467.651,-1385.578,-1293.683,-1307.773,-1310.215,-1193.23,-1129.884,-924.517,-1145.024,-1229.613,-1323.235,-1309.138,-1306.347,-1421.198,-1480.875,-1678.041,-1462.131,-1386.936,-1313.449,-1360.248
0,-4.5,-3,-1605.85,-1391.423,-1309.272,-1217.372,-1231.374,-1233.785,-1116.963,-1053.733,-848.867,-1068.611,-1152.316,-1244.344,-1228.379,-1223.078,-1332.167,-1385.361,-1570.042,-1361.877,-1299.48,-1252.091,-1333.85
0,-4.5,-2.5,-1600.161,-1386.243,-1304.343,-1212.775,-1226.989,-1229.668,-1113.443,-1050.715,-847.004,-1065.371,-1147.281,-1235.924,-1216.17,-1205.838,-1303.155,-1343.924,-1504.674,-1315.284,-1278.148,-1273.806,-1399.036
0,-4.5,-2,-1677.762,-1464.948,-1383.808,-1293.102,-1307.956,-1311.291,-1196.315,-1134.623,-933.4,-1148.588,-1226.408,-1307.484,-1279.779,-1259.184,-1333.046,-1350.987,-1469.607,-1313.14,-1306.277,-1340.541,-1482.596
0,-4.5,-1.5,-1819.309,-1608.285,-1528.425,-1439.151,-1454.971,-1459.188,-1346.338,-1286.382,-1090.459,-1298.48,-1368.161,-1435.108,-1395.392,-1361.189,-1401.868,-1394.773,-1465.93,-1362.516,-1384.457,-1438.396,-1565.963
0,-4.5,-1,-1932.375,-1723.44,-1644.83,-1557.117,-1573.507,-1578.133,-1468.753,-1412.069,-1228.594,-1423.792,-1483.075,-1533.656,-1489.433,-1454.001,-1471.376,-1457.484,-1497.6,-1448.603,-1479.675,-1522.575,-1608.351
0,-4.5,-0.5,-1831.217,-1623.827,-1545.67,-1459.788,-1476.849,-1483.515,-1385.725,-1344.245,-1200.044,-1391.686,-1463.904,-1528.782,-1524.192,-1530.529,-1561.337,-1567.61,-1595.962,-1576.713,-1590.956,-1597.559,-1625.175
0,-4.5,0,-1809.355,-1603.615,-1523.754,-1438.35,-1452.935,-1460.704,-1384.734,-1372.792,-1298.542,-1490.127,-1590.605,-1683.968,-1727.308,-1769.19,-1803.528,-1808.473,-1807.776,-1773.024,-1740.972,-1689.665,-1646.672
0,-4.5,0.5,-1571.06,-1365.701,-1282.061,-1201.657,-1221.192,-1248.726,-1234.021,-1295.313,-1339.483,-1559.642,-1716.733,-1858.801,-1954.725,-2028.544,-2067.768,-2066.502,-2037.613,-1972.849,-1890.269,-1779.936,-1668.784
0,-4.5,1,-1582.002,-1367.495,-1261.624,-1171.993,-1181.1,-1220.396,-1264.398,-1384.731,-1514.914,-1741.491,-1927.885,-2093.743,-2214.706,-2300.009,-2335.525,-2321.445,-2265.082,-2166.807,-2037.525,-1874.64,-1704.412
0,-4.5,1.5,-1477.525,-1243.863,-1108.159,-1018.164,-1034.44,-1108.865,-1223.899,-1404.833,-1604.159,-1848.361,-2064.199,-2253.81,-2396.147,-2492.368,-2528.533,-2506.559,-2431.284,-2306.892,-2142.21,-1939.501,-1724.328
0,-4.5,2,-1318.549,-1068.067,-916.912,-848.378,-892.435,-1010.138,-1182.004,-1405.625,-1647.089,-1906.138,-2141.525,-2346.662,-2502.474,-2605.924,-2643.923,-2618.421,-2533.101,-2393.714,-2208.679,-1983.341,-1742.162
0,-4.5,2.5,-1218.259,-963.909,-813.287,-768.628,-834.245,-975.78,-1172.458,-1410.426,-1664.239,-1923.29,-2161.138,-2367.552,-2525.13,-2628.835,-2666.757,-2640.379,-2552.712,-2409.887,-2220.098,-1990.265,-1743.078
0,-4.5,3,-1221.101,-979.692,-837.276,-804.742,-873.573,-1013.662,-1204.997,-1430.565,-1670.171,-1910.248,-2131.703,-2323.581,-2470.465,-2566.784,-2602.092,-2577.412,-2495.239,-2361.342,-2183.283,-1968.227,-1736.294
0,-4.5,3.5,-1297.653,-1088.148,-962.119,-933.985,-992.183,-1111.707,-1275.116,-1466.377,-1669.521,-1871.733,-2058.731,-2220.753,-2344.964,-2426.37,-2456.283,-2435.468,-2365.92,-2252.532,-2101.645,-1919.501,-1722.848
0,-4.5,4,-1403.354,-1244.803,-1147.372,-1124.319,-1165.864,-1253.327,-1373.607,-1514.155,-1663.484,-1811.717,-1948.958,-2068.018,-2159.295,-2219.252,-2241.225,-2225.971,-2174.966,-2091.85,-1981.18,-1847.308,-1702.918
0,-4.5,4.5,-1530.384,-1436.435,-1376.67,-1359.979,-1380.8,-1427.998,-1494.221,-1571.904,-1654.55,-1736.485,-1812.388,-1878.561,-1929.126,-1962.625,-1974.6,-1966.006,-1937.781,-1892.054,-1831.15,-1756.819,-1677.183
0,-4.5,5,-1661.252,-1640.189,-1624.982,-1617.259,-1616.379,-1619.532,-1626.089,-1634.345,-1643.21,-1651.902,-1659.903,-1667.535,-1672.905,-1677.011,-1677.669,-1676.19,-1672.964,-1668.477,-1662.568,-1653.949,-1645.954
0,-4,-5,-1121.179,-907.754,-824.847,-732.322,-745.01,-746.467,-628.998,-564.387,-357.25,-578.746,-664.05,-758.548,-745.722,-744.674,-863.502,-928.14,-1134.886,-915.596,-833.569,-743.308,-763.537
0,-4,-4.5,-1219.161,-1007.15,-925.102,-833.324,-846.486,-848.432,-731.714,-667.853,-461.358,-682.449,-767.537,-861.97,-849.194,-848.217,-966.761,-1031.107,-1237.019,-1019.443,-940.27,-854.722,-882.957
0,-4,-4,-1231.17,-1019.957,-938.23,-846.756,-860,-862.021,-745.601,-682.118,-476.752,-696.914,-781.745,-875.952,-863,-861.859,-979.511,-1042.99,-1246.953,-1033.275,-960.89,-887.105,-934.769
0,-4,-3.5,-1461.07,-1252.555,-1172.74,-1082.921,-1097.38,-1100.456,-985.215,-922.831,-719.029,-938.554,-1022.986,-1116.479,-1102.56,-1100.053,-1214.228,-1273.585,-1470.064,-1260.48,-1196.324,-1138.786,-1212.843
0,-4,-3,-1386.491,-1178.111,-1098.04,-1008.099,-1022.296,-1025.222,-910.161,-847.904,-644.83,-863.281,-946.572,-1038.127,-1021.854,-1016.409,-1123.605,-1175.47,-1358.429,-1161.659,-1119.215,-1099.227,-1223.965
0,-4,-2.5,-1381.208,-1173.619,-1093.864,-1004.372,-1018.828,-1022.133,-907.951,-846.451,-644.927,-861.782,-942.943,-1030.59,-1009.743,-998.678,-1092.252,-1130.694,-1289.536,-1121.255,-1117.872,-1154.136,-1335.07
0,-4,-2,-1457.19,-1251.411,-1172.854,-1084.708,-1100.209,-1104.637,-992.394,-932.572,-734.356,-947.827,-1024.37,-1103.531,-1073.364,-1051.089,-1118.393,-1133.057,-1250.865,-1126.163,-1162.96,-1240.395,-1436.324
0,-4,-1.5,-1595.388,-1392.578,-1316.16,-1230.386,-1247.745,-1254.07,-1145.378,-1088.778,-897.842,-1104.583,-1173.288,-1238.677,-1197.15,-1163.772,-1199.374,-1193.961,-1272.322,-1209.611,-1278.192,-1369.87,-1543.489
0,-4,-1,-1706.42,-1507.022,-1432.813,-1349.778,-1368.98,-1377.331,-1274.67,-1224.41,-1050.379,-1246.899,-1308.749,-1362.804,-1323.159,-1297.115,-1316.357,-1310.959,-1363.92,-1350.747,-1418.039,-1484.455,-1601.871
0,-4,-0.5,-1612.985,-1415.339,-1341.48,-1260.831,-1281.843,-1294.468,-1207.96,-1179.278,-1053.986,-1255.052,-1340.2,-1420.696,-1431.714,-1456.193,-1493.026,-1506.503,-1542.463,-1542.363,-1574.161,-1585.571,-1626.004
0,-4,0,-1596.741,-1401.545,-1325.695,-1246.046,-1266.097,-1283.462,-1226.519,-1238.193,-1196.893,-1411.145,-1538.402,-1660.113,-1726.837,-1789.799,-1829.434,-1835.423,-1832.555,-1799.079,-1765.158,-1699.566,-1649.061
0,-4,0.5,-1380.754,-1182.444,-1097.608,-1019.67,-1044.227,-1085.546,-1100.007,-1198.461,-1289.688,-1547.362,-1743.705,-1923.659,-2047.729,-2143.335,-2186.346,-2180.011,-2139.013,-2059.56,-1956.808,-1813.722,-1674.667
0,-4,1,-1392.134,-1182.678,-1068.561,-976.128,-990.075,-1049.733,-1134.853,-1306.984,-1497.627,-1778.114,-2017.082,-2231.336,-2387.591,-2498.156,-2538.75,-2516.585,-2441.007,-2315.953,-2151.595,-1940.462,-1724.647
0,-4,1.5,-1296.177,-1059.935,-902.337,-799.486,-819.925,-921.912,-1088.631,-1333.764,-1604.6,-1916.33,-2195.75,-2442.35,-2626.354,-2751.115,-2793.833,-2761.789,-2661.804,-2501.259,-2289.559,-2026.04,-1750.624
0,-4,2,-1166.581,-900.418,-708.835,-614.183,-660.689,-811.07,-1041.525,-1337.47,-1657.827,-1993.273,-2299.613,-2567.496,-2769.638,-2904.23,-2950.476,-2914.419,-2801.558,-2620.621,-2381.388,-2087.792,-1777.228
0,-4,2.5,-1099.215,-819.563,-614.225,-532.88,-598.563,-774.113,-1030.998,-1343.245,-1677.462,-2015.203,-2325.796,-2596.079,-2801.163,-2936.466,-2983.423,-2946.634,-2830.708,-2644.502,-2397.953,-2097.597,-1777.578
0,-4,3,-1120.629,-854.906,-656.358,-584.826,-652.46,-824.647,-1072.593,-1368.061,-1683.146,-1997.463,-2287.475,-2539.364,-2731.13,-2857.2,-2901.474,-2867.366,-2758.713,-2583.686,-2351.628,-2069.861,-1768.378
0,-4,3.5,-1207.079,-981.643,-809.308,-747.409,-804.334,-951.197,-1162.779,-1413.574,-1680.964,-1946.515,-2192.01,-2405.232,-2567.865,-2674.788,-2712.648,-2684.076,-2592.145,-2443.723,-2246.689,-2007.536,-1751.173
0,-4,4,-1327.134,-1162.174,-1033.733,-986.632,-1027.457,-1135.145,-1291.074,-1475.681,-1672.524,-1867.611,-2048.129,-2205.191,-2324.99,-2404.041,-2432.002,-2411.141,-2343.749,-2234.931,-2090.3,-1914.182,-1725.595
0,-4,4.5,-1471.602,-1380.51,-1308.466,-1280.966,-1302.674,-1361.71,-1448.298,-1550.904,-1660.265,-1768.405,-1868.465,-1956.101,-2022.629,-2067.072,-2082.275,-2070.493,-2033.217,-1973.472,-1893.995,-1795.936,-1691.862
0,-4,5,-1624.151,-1612.923,-1604.705,-1601.194,-1603.69,-1609.826,-1620.028,-1632.016,-1644.443,-1656.235,-1666.938,-1677.466,-1684.584,-1690.363,-1690.877,-1688.628,-1684.315,-1678.728,-1671.371,-1659.595,-1649.296
0,-3.5,-5,-1293.646,-1091.963,-1014.588,-927.009,-941.704,-945.582,-832.659,-771.5,-567.239,-787.124,-871.689,-966.066,-954.012,-953.658,-1072.473,-1137.221,-1343.458,-1125.619,-1045.089,-956.141,-978.891
0,-3.5,-4.5,-1384.403,-1185.579,-1110.028,-1024.05,-1039.8,-1044.694,-933.12,-873.196,-670.138,-889.632,-974.097,-1068.522,-1056.633,-1056.464,-1174.836,-1239.044,-1443.872,-1228.241,-1151.439,-1067.92,-1100.523
0,-3.5,-4,-1392.884,-1195.758,-1121.012,-1035.778,-1051.81,-1056.85,-945.453,-885.514,-684.063,-902.819,-987.563,-1081.969,-1069.912,-1069.584,-1186.604,-1249.37,-1451.166,-1240.574,-1172.681,-1103.049,-1159.427
0,-3.5,-3.5,-1608.679,-1416.722,-1345.726,-1263.766,-1282.224,-1289.296,-1179.853,-1121.442,-922.495,-1141.029,-1225.924,-1319.815,-1306.646,-1304.69,-1416.881,-1473.669,-1664.877,-1458.981,-1400.921,-1347.811,-1432.278
0,-3.5,-3,-1535.087,-1343.522,-1272.167,-1190.029,-1207.998,-1214.719,-1105.373,-1046.859,-848.719,-1065.665,-1148.884,-1240.024,-1223.228,-1216.922,-1318.701,-1363.752,-1535.311,-1342.714,-1307.934,-1290.281,-1422.666
0,-3.5,-2.5,-1527.958,-1337.885,-1267.103,-1185.678,-1203.947,-1211.091,-1102.846,-1045.131,-848.686,-1063.129,-1142.965,-1228.489,-1204.557,-1189.875,-1271.917,-1296.799,-1436.148,-1274.29,-1281.188,-1315.583,-1498.466
0,-3.5,-2,-1597.942,-1410.997,-1342.164,-1262.766,-1282.441,-1290.964,-1185.038,-1129.013,-935.797,-1144.827,-1216.984,-1289.849,-1250.609,-1218.269,-1262.568,-1252.579,-1340.954,-1222.446,-1267.286,-1333.534,-1524.911
0,-3.5,-1.5,-1726.203,-1544.156,-1478.631,-1402.61,-1424.698,-1435.4,-1333.384,-1280.319,-1093.876,-1292.47,-1351.515,-1404.27,-1345.826,-1296.061,-1299.46,-1264.888,-1315.615,-1262.98,-1341.835,-1422.015,-1595.764
0,-3.5,-1,-1828.007,-1651.316,-1588.835,-1516.087,-1539.908,-1552.006,-1455.453,-1407.236,-1235.913,-1418.042,-1462.847,-1497.668,-1435.046,-1390.761,-1376.453,-1344.974,-1378.365,-1375.405,-1453.64,-1510.616,-1633.337
0,-3.5,-0.5,-1738.881,-1564.015,-1500.259,-1427.851,-1450.633,-1463.54,-1380.203,-1350.026,-1224.349,-1404.348,-1467.216,-1527.168,-1515.353,-1524.737,-1532.144,-1523.517,-1545.067,-1551.059,-1591.336,-1593.693,-1640.593
0,-3.5,0,-1714.209,-1543.921,-1476.325,-1401.395,-1417.958,-1429.438,-1370.844,-1376.807,-1332.383,-1523.703,-1630.388,-1737.585,-1787.318,-1841.107,-1857.977,-1845.889,-1831.324,-1799.608,-1770.179,-1693.986,-1647.474
0,-3.5,0.5,-1499.882,-1325.979,-1242.063,-1158.848,-1168.936,-1195.012,-1203.035,-1295.136,-1385.148,-1628.136,-1813.832,-1990.072,-2105.753,-2198.338,-2224.591,-2202.744,-2150.005,-2067.186,-1963.005,-1805.344,-1664.678
0,-3.5,1,-1452.813,-1277.619,-1163.216,-1058.457,-1051.277,-1093.935,-1177.036,-1352.713,-1553.301,-1836.623,-2080.56,-2304.341,-2462.695,-2577.162,-2607.228,-2572.448,-2485.031,-2352.556,-2181.288,-1951.512,-1728.06
0,-3.5,1.5,-1296.667,-1104.706,-946.571,-823.739,-819.615,-908.441,-1081.7,-1342.519,-1634.801,-1964.099,-2260.445,-2525.635,-2719.011,-2851.89,-2887.925,-2844.538,-2731.352,-2558.913,-2334.27,-2047.079,-1756.91
0,-3.5,2,-1134.9,-920.551,-727.361,-603.649,-622.825,-764.245,-1008.228,-1328.745,-1678.738,-2041.438,-2372.718,-2665.125,-2881.893,-3027.713,-3070.526,-3024.635,-2898.079,-2702.404,-2446.025,-2125.35,-1794.635
0,-3.5,2.5,-1051.855,-829.219,-622.291,-505.476,-541.67,-710.21,-983.516,-1324.012,-1691.224,-2060.421,-2399.529,-2696.716,-2918.94,-3066.749,-3112.219,-3066.616,-2936.735,-2733.912,-2467.327,-2137.703,-1793.522
0,-3.5,3,-1059.145,-852.202,-656.245,-550.89,-590.765,-757.458,-1022.005,-1345.489,-1693.008,-2038.756,-2357.288,-2635.639,-2844.913,-2983.535,-3027.659,-2986.04,-2864.326,-2672.794,-2420.368,-2109.834,-1783.217
0,-3.5,3.5,-1134.432,-963.909,-800.155,-712.769,-747.644,-890.862,-1117.374,-1392.889,-1688.765,-1982.114,-2252.898,-2489.517,-2667.962,-2786.272,-2824.737,-2790.254,-2687.342,-2524.575,-2309.53,-2045.054,-1765.965
0,-3.5,4,-1252.907,-1132.391,-1016.608,-955.359,-982.501,-1088.822,-1256.713,-1460.352,-1678.886,-1895.086,-2094.813,-2269.833,-2401.821,-2489.899,-2518.583,-2493.556,-2418.215,-2298.955,-2141.037,-1945.697,-1739.894
0,-3.5,4.5,-1402.626,-1340.178,-1282.38,-1253.703,-1272.4,-1333.223,-1428.248,-1542.626,-1664.805,-1785.061,-1896.012,-1994.251,-2067.742,-2117.798,-2133.203,-2118.967,-2077.386,-2012.355,-1926.091,-1816.939,-1703.592
0,-3.5,5,-1567.555,-1565.01,-1569.09,-1576.934,-1588.214,-1600.013,-1614.981,-1630.606,-1645.673,-1659.06,-1670.801,-1683.225,-1690.868,-1697.971,-1697.507,-1694.233,-1689.389,-1684.232,-1677.494,-1663.818,-1653.557
0,-3,-5,-1315.482,-1134.648,-1067.396,-989.133,-1007.706,-1015.844,-910.428,-854.446,-657.524,-874.462,-959.335,-1054.372,-1044.222,-1045.534,-1164.67,-1230.097,-1435.965,-1221.86,-1145.498,-1060.775,-1090.787
0,-3,-4.5,-1393.659,-1217.864,-1153.966,-1078.721,-1099.345,-1109.407,-1006.304,-952.224,-757.359,-974.324,-1059.623,-1155.145,-1145.595,-1147.6,-1266.394,-1331.37,-1535.519,-1325.585,-1255.929,-1179.484,-1224.481
