"x0","x1","x2","fitness0.5","fitness1","fitness1.5","fitness2","fitness2.5","fitness3","fitness3.5","fitness4","fitness4.5","fitness5","fitness5.5","fitness6","fitness6.5","fitness7","fitness7.5","fitness8","fitness8.5","fitness9","fitness9.5","fitness10","fitness10.5","file"
6.5,8.5,8,0.188,0.339,0.141,0.49,0.404,0.089,0.329,0.58,0.494,0.245,0.096,0.138,0.306,0.482,0.58,0.572,0.478,0.344,0.215,0.124,0.089,"vincent"
6.5,8.5,8.5,0.095,0.246,0.048,0.397,0.31,-0.004,0.236,0.486,0.4,0.151,0.002,0.045,0.213,0.389,0.486,0.478,0.385,0.25,0.121,0.031,-0.004,"vincent"
6.5,8.5,9,-0.04,0.111,-0.087,0.262,0.176,-0.139,0.101,0.352,0.266,0.017,-0.132,-0.09,0.078,0.254,0.352,0.344,0.25,0.116,-0.013,-0.104,-0.139,"vincent"
6.5,8.5,9.5,-0.169,-0.018,-0.216,0.133,0.047,-0.268,-0.028,0.222,0.136,-0.112,-0.262,-0.219,-0.051,0.125,0.223,0.215,0.121,-0.013,-0.143,-0.233,-0.268,"vincent"
6.5,8.5,10,-0.259,-0.109,-0.306,0.042,-0.044,-0.359,-0.118,0.132,0.046,-0.203,-0.352,-0.309,-0.141,0.035,0.132,0.124,0.031,-0.104,-0.233,-0.323,-0.358,"vincent"
6.5,8.5,10.5,-0.294,-0.143,-0.341,0.008,-0.079,-0.393,-0.153,0.097,0.011,-0.238,-0.387,-0.344,-0.176,0,0.098,0.089,-0.004,-0.139,-0.268,-0.358,-0.393,"vincent"
6.5,9,0.5,-0.33,-0.179,-0.377,-0.028,-0.114,-0.429,-0.189,0.062,-0.024,-0.273,-0.422,-0.38,-0.212,-0.036,0.062,0.054,-0.04,-0.174,-0.304,-0.394,-0.429,"vincent"
6.5,9,1,-0.179,-0.028,-0.226,0.123,0.037,-0.278,-0.038,0.213,0.127,-0.122,-0.271,-0.229,-0.061,0.115,0.213,0.205,0.111,-0.023,-0.153,-0.243,-0.278,"vincent"
6.5,9,1.5,-0.377,-0.226,-0.424,-0.075,-0.161,-0.476,-0.236,0.015,-0.071,-0.32,-0.469,-0.427,-0.259,-0.083,0.015,0.007,-0.087,-0.221,-0.351,-0.441,-0.476,"vincent"
6.5,9,2,-0.028,0.123,-0.075,0.274,0.188,-0.127,0.113,0.364,0.278,0.029,-0.12,-0.078,0.09,0.266,0.364,0.356,0.262,0.128,-0.002,-0.092,-0.127,"vincent"
6.5,9,2.5,-0.114,0.037,-0.161,0.188,0.101,-0.213,0.027,0.277,0.191,-0.058,-0.207,-0.164,0.004,0.18,0.278,0.269,0.176,0.041,-0.088,-0.178,-0.213,"vincent"
6.5,9,3,-0.429,-0.278,-0.476,-0.127,-0.213,-0.528,-0.288,-0.037,-0.123,-0.372,-0.521,-0.479,-0.311,-0.135,-0.037,-0.045,-0.139,-0.273,-0.403,-0.493,-0.528,"vincent"
6.5,9,3.5,-0.189,-0.038,-0.236,0.113,0.027,-0.288,-0.047,0.203,0.117,-0.132,-0.281,-0.238,-0.071,0.105,0.203,0.195,0.101,-0.033,-0.162,-0.253,-0.287,"vincent"
6.5,9,4,0.062,0.213,0.015,0.364,0.277,-0.037,0.203,0.453,0.367,0.118,-0.031,0.012,0.18,0.356,0.453,0.445,0.352,0.217,0.088,-0.002,-0.037,"vincent"
6.5,9,4.5,-0.024,0.127,-0.071,0.278,0.191,-0.123,0.117,0.367,0.281,0.032,-0.117,-0.074,0.094,0.27,0.367,0.359,0.266,0.131,0.002,-0.088,-0.123,"vincent"
6.5,9,5,-0.273,-0.122,-0.32,0.029,-0.058,-0.372,-0.132,0.118,0.032,-0.216,-0.366,-0.323,-0.155,0.021,0.119,0.11,0.017,-0.118,-0.247,-0.337,-0.372,"vincent"
6.5,9,5.5,-0.422,-0.271,-0.469,-0.12,-0.207,-0.521,-0.281,-0.031,-0.117,-0.366,-0.515,-0.472,-0.304,-0.128,-0.031,-0.039,-0.132,-0.267,-0.396,-0.486,-0.521,"vincent"
6.5,9,6,-0.38,-0.229,-0.427,-0.078,-0.164,-0.479,-0.238,0.012,-0.074,-0.323,-0.472,-0.429,-0.262,-0.086,0.012,0.004,-0.09,-0.224,-0.353,-0.444,-0.478,"vincent"
6.5,9,6.5,-0.212,-0.061,-0.259,0.09,0.004,-0.311,-0.071,0.18,0.094,-0.155,-0.304,-0.262,-0.094,0.082,0.18,0.172,0.078,-0.056,-0.185,-0.276,-0.311,"vincent"
6.5,9,7,-0.036,0.115,-0.083,0.266,0.18,-0.135,0.105,0.356,0.27,0.021,-0.128,-0.086,0.082,0.258,0.356,0.348,0.254,0.12,-0.01,-0.1,-0.135,"vincent"
6.5,9,7.5,0.062,0.213,0.015,0.364,0.278,-0.037,0.203,0.453,0.367,0.119,-0.031,0.012,0.18,0.356,0.454,0.446,0.352,0.218,0.088,-0.002,-0.037,"vincent"
6.5,9,8,0.054,0.205,0.007,0.356,0.269,-0.045,0.195,0.445,0.359,0.11,-0.039,0.004,0.172,0.348,0.446,0.437,0.344,0.209,0.08,-0.01,-0.045,"vincent"
6.5,9,8.5,-0.04,0.111,-0.087,0.262,0.176,-0.139,0.101,0.352,0.266,0.017,-0.132,-0.09,0.078,0.254,0.352,0.344,0.25,0.116,-0.013,-0.104,-0.139,"vincent"
6.5,9,9,-0.174,-0.023,-0.221,0.128,0.041,-0.273,-0.033,0.217,0.131,-0.118,-0.267,-0.224,-0.056,0.12,0.218,0.209,0.116,-0.019,-0.148,-0.238,-0.273,"vincent"
6.5,9,9.5,-0.304,-0.153,-0.351,-0.002,-0.088,-0.403,-0.162,0.088,0.002,-0.247,-0.396,-0.353,-0.185,-0.01,0.088,0.08,-0.013,-0.148,-0.277,-0.368,-0.402,"vincent"
6.5,9,10,-0.394,-0.243,-0.441,-0.092,-0.178,-0.493,-0.253,-0.002,-0.088,-0.337,-0.486,-0.444,-0.276,-0.1,-0.002,-0.01,-0.104,-0.238,-0.368,-0.458,-0.493,"vincent"
6.5,9,10.5,-0.429,-0.278,-0.476,-0.127,-0.213,-0.528,-0.287,-0.037,-0.123,-0.372,-0.521,-0.478,-0.311,-0.135,-0.037,-0.045,-0.139,-0.273,-0.402,-0.493,-0.527,"vincent"
6.5,9.5,0.5,-0.459,-0.308,-0.506,-0.157,-0.244,-0.558,-0.318,-0.068,-0.154,-0.403,-0.552,-0.509,-0.341,-0.165,-0.067,-0.076,-0.169,-0.304,-0.433,-0.523,-0.558,"vincent"
6.5,9.5,1,-0.308,-0.157,-0.355,-0.006,-0.093,-0.407,-0.167,0.083,-0.003,-0.252,-0.401,-0.358,-0.19,-0.014,0.083,0.075,-0.018,-0.153,-0.282,-0.372,-0.407,"vincent"
6.5,9.5,1.5,-0.506,-0.355,-0.553,-0.204,-0.291,-0.605,-0.365,-0.115,-0.201,-0.449,-0.599,-0.556,-0.388,-0.212,-0.114,-0.123,-0.216,-0.351,-0.48,-0.57,-0.605,"vincent"
6.5,9.5,2,-0.157,-0.006,-0.204,0.145,0.058,-0.256,-0.016,0.234,0.148,-0.101,-0.25,-0.207,-0.039,0.137,0.234,0.226,0.133,-0.002,-0.131,-0.221,-0.256,"vincent"
6.5,9.5,2.5,-0.244,-0.093,-0.291,0.058,-0.028,-0.343,-0.102,0.148,0.062,-0.187,-0.336,-0.293,-0.125,0.05,0.148,0.14,0.047,-0.088,-0.217,-0.308,-0.342,"vincent"
6.5,9.5,3,-0.558,-0.407,-0.605,-0.256,-0.343,-0.657,-0.417,-0.167,-0.253,-0.502,-0.651,-0.608,-0.44,-0.264,-0.167,-0.175,-0.268,-0.403,-0.532,-0.622,-0.657,"vincent"
6.5,9.5,3.5,-0.318,-0.167,-0.365,-0.016,-0.102,-0.417,-0.177,0.074,-0.012,-0.261,-0.41,-0.368,-0.2,-0.024,0.074,0.066,-0.028,-0.162,-0.292,-0.382,-0.417,"vincent"
6.5,9.5,4,-0.068,0.083,-0.115,0.234,0.148,-0.167,0.074,0.324,0.238,-0.011,-0.16,-0.117,0.05,0.226,0.324,0.316,0.222,0.088,-0.041,-0.132,-0.166,"vincent"
6.5,9.5,4.5,-0.154,-0.003,-0.201,0.148,0.062,-0.253,-0.012,0.238,0.152,-0.097,-0.246,-0.203,-0.035,0.14,0.238,0.23,0.136,0.002,-0.127,-0.218,-0.252,"vincent"
6.5,9.5,5,-0.403,-0.252,-0.449,-0.101,-0.187,-0.502,-0.261,-0.011,-0.097,-0.346,-0.495,-0.452,-0.284,-0.108,-0.011,-0.019,-0.112,-0.247,-0.376,-0.467,-0.501,"vincent"
6.5,9.5,5.5,-0.552,-0.401,-0.599,-0.25,-0.336,-0.651,-0.41,-0.16,-0.246,-0.495,-0.644,-0.601,-0.434,-0.258,-0.16,-0.168,-0.262,-0.396,-0.525,-0.616,-0.65,"vincent"
6.5,9.5,6,-0.509,-0.358,-0.556,-0.207,-0.293,-0.608,-0.368,-0.117,-0.203,-0.452,-0.601,-0.559,-0.391,-0.215,-0.117,-0.125,-0.219,-0.353,-0.483,-0.573,-0.608,"vincent"
6.5,9.5,6.5,-0.341,-0.19,-0.388,-0.039,-0.125,-0.44,-0.2,0.05,-0.035,-0.284,-0.434,-0.391,-0.223,-0.047,0.051,0.043,-0.051,-0.185,-0.315,-0.405,-0.44,"vincent"
6.5,9.5,7,-0.165,-0.014,-0.212,0.137,0.05,-0.264,-0.024,0.226,0.14,-0.108,-0.258,-0.215,-0.047,0.129,0.227,0.218,0.125,-0.01,-0.139,-0.229,-0.264,"vincent"
6.5,9.5,7.5,-0.067,0.083,-0.114,0.234,0.148,-0.167,0.074,0.324,0.238,-0.011,-0.16,-0.117,0.051,0.227,0.324,0.316,0.223,0.088,-0.041,-0.131,-0.166,"vincent"
6.5,9.5,8,-0.076,0.075,-0.123,0.226,0.14,-0.175,0.066,0.316,0.23,-0.019,-0.168,-0.125,0.043,0.218,0.316,0.308,0.215,0.08,-0.049,-0.14,-0.174,"vincent"
6.5,9.5,8.5,-0.169,-0.018,-0.216,0.133,0.047,-0.268,-0.028,0.222,0.136,-0.112,-0.262,-0.219,-0.051,0.125,0.223,0.215,0.121,-0.013,-0.143,-0.233,-0.268,"vincent"
6.5,9.5,9,-0.304,-0.153,-0.351,-0.002,-0.088,-0.403,-0.162,0.088,0.002,-0.247,-0.396,-0.353,-0.185,-0.01,0.088,0.08,-0.013,-0.148,-0.277,-0.368,-0.402,"vincent"
6.5,9.5,9.5,-0.433,-0.282,-0.48,-0.131,-0.217,-0.532,-0.292,-0.041,-0.127,-0.376,-0.525,-0.483,-0.315,-0.139,-0.041,-0.049,-0.143,-0.277,-0.407,-0.497,-0.532,"vincent"
6.5,9.5,10,-0.523,-0.372,-0.57,-0.221,-0.308,-0.622,-0.382,-0.132,-0.218,-0.467,-0.616,-0.573,-0.405,-0.229,-0.131,-0.14,-0.233,-0.368,-0.497,-0.587,-0.622,"vincent"
6.5,9.5,10.5,-0.558,-0.407,-0.605,-0.256,-0.342,-0.657,-0.417,-0.166,-0.252,-0.501,-0.65,-0.608,-0.44,-0.264,-0.166,-0.174,-0.268,-0.402,-0.532,-0.622,-0.657,"vincent"
6.5,10,0.5,-0.55,-0.399,-0.597,-0.248,-0.334,-0.649,-0.408,-0.158,-0.244,-0.493,-0.642,-0.599,-0.431,-0.256,-0.158,-0.166,-0.259,-0.394,-0.523,-0.614,-0.648,"vincent"
6.5,10,1,-0.399,-0.248,-0.446,-0.097,-0.183,-0.498,-0.257,-0.007,-0.093,-0.342,-0.491,-0.448,-0.281,-0.105,-0.007,-0.015,-0.109,-0.243,-0.372,-0.463,-0.497,"vincent"
6.5,10,1.5,-0.597,-0.446,-0.643,-0.295,-0.381,-0.696,-0.455,-0.205,-0.291,-0.54,-0.689,-0.646,-0.478,-0.302,-0.205,-0.213,-0.306,-0.441,-0.57,-0.66,-0.695,"vincent"
6.5,10,2,-0.248,-0.097,-0.295,0.054,-0.032,-0.347,-0.106,0.144,0.058,-0.191,-0.34,-0.297,-0.13,0.046,0.144,0.136,0.042,-0.092,-0.221,-0.312,-0.346,"vincent"
6.5,10,2.5,-0.334,-0.183,-0.381,-0.032,-0.118,-0.433,-0.193,0.058,-0.028,-0.277,-0.426,-0.384,-0.216,-0.04,0.058,0.05,-0.044,-0.178,-0.308,-0.398,-0.433,"vincent"
6.5,10,3,-0.649,-0.498,-0.696,-0.347,-0.433,-0.748,-0.507,-0.257,-0.343,-0.592,-0.741,-0.698,-0.53,-0.355,-0.257,-0.265,-0.359,-0.493,-0.622,-0.713,-0.747,"vincent"
6.5,10,3.5,-0.408,-0.257,-0.455,-0.106,-0.193,-0.507,-0.267,-0.017,-0.103,-0.352,-0.501,-0.458,-0.29,-0.114,-0.017,-0.025,-0.118,-0.253,-0.382,-0.472,-0.507,"vincent"
6.5,10,4,-0.158,-0.007,-0.205,0.144,0.058,-0.257,-0.017,0.234,0.148,-0.101,-0.25,-0.208,-0.04,0.136,0.234,0.226,0.132,-0.002,-0.132,-0.222,-0.257,"vincent"
6.5,10,4.5,-0.244,-0.093,-0.291,0.058,-0.028,-0.343,-0.103,0.148,0.062,-0.187,-0.336,-0.294,-0.126,0.05,0.148,0.14,0.046,-0.088,-0.218,-0.308,-0.343,"vincent"
6.5,10,5,-0.493,-0.342,-0.54,-0.191,-0.277,-0.592,-0.352,-0.101,-0.187,-0.436,-0.585,-0.543,-0.375,-0.199,-0.101,-0.109,-0.203,-0.337,-0.467,-0.557,-0.592,"vincent"
6.5,10,5.5,-0.642,-0.491,-0.689,-0.34,-0.426,-0.741,-0.501,-0.25,-0.336,-0.585,-0.734,-0.692,-0.524,-0.348,-0.25,-0.258,-0.352,-0.486,-0.616,-0.706,-0.741,"vincent"
6.5,10,6,-0.599,-0.448,-0.646,-0.297,-0.384,-0.698,-0.458,-0.208,-0.294,-0.543,-0.692,-0.649,-0.481,-0.305,-0.208,-0.216,-0.309,-0.444,-0.573,-0.663,-0.698,"vincent"
6.5,10,6.5,-0.431,-0.281,-0.478,-0.13,-0.216,-0.53,-0.29,-0.04,-0.126,-0.375,-0.524,-0.481,-0.313,-0.137,-0.04,-0.048,-0.141,-0.276,-0.405,-0.495,-0.53,"vincent"
6.5,10,7,-0.256,-0.105,-0.302,0.046,-0.04,-0.355,-0.114,0.136,0.05,-0.199,-0.348,-0.305,-0.137,0.039,0.136,0.128,0.035,-0.1,-0.229,-0.32,-0.354,"vincent"
6.5,10,7.5,-0.158,-0.007,-0.205,0.144,0.058,-0.257,-0.017,0.234,0.148,-0.101,-0.25,-0.208,-0.04,0.136,0.234,0.226,0.132,-0.002,-0.131,-0.222,-0.257,"vincent"
6.5,10,8,-0.166,-0.015,-0.213,0.136,0.05,-0.265,-0.025,0.226,0.14,-0.109,-0.258,-0.216,-0.048,0.128,0.226,0.218,0.124,-0.01,-0.14,-0.23,-0.265,"vincent"
6.5,10,8.5,-0.259,-0.109,-0.306,0.042,-0.044,-0.359,-0.118,0.132,0.046,-0.203,-0.352,-0.309,-0.141,0.035,0.132,0.124,0.031,-0.104,-0.233,-0.323,-0.358,"vincent"
6.5,10,9,-0.394,-0.243,-0.441,-0.092,-0.178,-0.493,-0.253,-0.002,-0.088,-0.337,-0.486,-0.444,-0.276,-0.1,-0.002,-0.01,-0.104,-0.238,-0.368,-0.458,-0.493,"vincent"
6.5,10,9.5,-0.523,-0.372,-0.57,-0.221,-0.308,-0.622,-0.382,-0.132,-0.218,-0.467,-0.616,-0.573,-0.405,-0.229,-0.131,-0.14,-0.233,-0.368,-0.497,-0.587,-0.622,"vincent"
6.5,10,10,-0.614,-0.463,-0.66,-0.312,-0.398,-0.713,-0.472,-0.222,-0.308,-0.557,-0.706,-0.663,-0.495,-0.32,-0.222,-0.23,-0.323,-0.458,-0.587,-0.678,-0.712,"vincent"
6.5,10,10.5,-0.648,-0.497,-0.695,-0.346,-0.433,-0.747,-0.507,-0.257,-0.343,-0.592,-0.741,-0.698,-0.53,-0.354,-0.257,-0.265,-0.358,-0.493,-0.622,-0.712,-0.747,"vincent"
6.5,10.5,0.5,-0.584,-0.433,-0.631,-0.282,-0.369,-0.683,-0.443,-0.193,-0.279,-0.528,-0.677,-0.634,-0.466,-0.29,-0.193,-0.201,-0.294,-0.429,-0.558,-0.648,-0.683,"vincent"
6.5,10.5,1,-0.433,-0.282,-0.48,-0.132,-0.218,-0.532,-0.292,-0.042,-0.128,-0.377,-0.526,-0.483,-0.315,-0.139,-0.042,-0.05,-0.143,-0.278,-0.407,-0.497,-0.532,"vincent"
6.5,10.5,1.5,-0.631,-0.48,-0.678,-0.329,-0.416,-0.73,-0.49,-0.24,-0.326,-0.575,-0.724,-0.681,-0.513,-0.337,-0.239,-0.248,-0.341,-0.476,-0.605,-0.695,-0.73,"vincent"
6.5,10.5,2,-0.282,-0.132,-0.329,0.019,-0.067,-0.382,-0.141,0.109,0.023,-0.226,-0.375,-0.332,-0.164,0.012,0.109,0.101,0.008,-0.127,-0.256,-0.346,-0.381,"vincent"
6.5,10.5,2.5,-0.369,-0.218,-0.416,-0.067,-0.153,-0.468,-0.227,0.023,-0.063,-0.312,-0.461,-0.418,-0.251,-0.075,0.023,0.015,-0.079,-0.213,-0.342,-0.433,-0.467,"vincent"
6.5,10.5,3,-0.683,-0.532,-0.73,-0.382,-0.468,-0.782,-0.542,-0.292,-0.378,-0.627,-0.776,-0.733,-0.565,-0.389,-0.292,-0.3,-0.393,-0.528,-0.657,-0.747,-0.782,"vincent"
6.5,10.5,3.5,-0.443,-0.292,-0.49,-0.141,-0.227,-0.542,-0.302,-0.052,-0.137,-0.386,-0.536,-0.493,-0.325,-0.149,-0.051,-0.059,-0.153,-0.287,-0.417,-0.507,-0.542,"vincent"
6.5,10.5,4,-0.193,-0.042,-0.24,0.109,0.023,-0.292,-0.052,0.199,0.113,-0.136,-0.285,-0.243,-0.075,0.101,0.199,0.191,0.097,-0.037,-0.166,-0.257,-0.292,"vincent"
6.5,10.5,4.5,-0.279,-0.128,-0.326,0.023,-0.063,-0.378,-0.137,0.113,0.027,-0.222,-0.371,-0.329,-0.161,0.015,0.113,0.105,0.011,-0.123,-0.252,-0.343,-0.378,"vincent"
6.5,10.5,5,-0.528,-0.377,-0.575,-0.226,-0.312,-0.627,-0.386,-0.136,-0.222,-0.471,-0.62,-0.577,-0.41,-0.234,-0.136,-0.144,-0.238,-0.372,-0.501,-0.592,-0.626,"vincent"
6.5,10.5,5.5,-0.677,-0.526,-0.724,-0.375,-0.461,-0.776,-0.536,-0.285,-0.371,-0.62,-0.769,-0.727,-0.559,-0.383,-0.285,-0.293,-0.387,-0.521,-0.65,-0.741,-0.776,"vincent"
6.5,10.5,6,-0.634,-0.483,-0.681,-0.332,-0.418,-0.733,-0.493,-0.243,-0.329,-0.577,-0.727,-0.684,-0.516,-0.34,-0.242,-0.25,-0.344,-0.478,-0.608,-0.698,-0.733,"vincent"
6.5,10.5,6.5,-0.466,-0.315,-0.513,-0.164,-0.251,-0.565,-0.325,-0.075,-0.161,-0.41,-0.559,-0.516,-0.348,-0.172,-0.074,-0.083,-0.176,-0.311,-0.44,-0.53,-0.565,"vincent"
6.5,10.5,7,-0.29,-0.139,-0.337,0.012,-0.075,-0.389,-0.149,0.101,0.015,-0.234,-0.383,-0.34,-0.172,0.004,0.101,0.093,0,-0.135,-0.264,-0.354,-0.389,"vincent"
6.5,10.5,7.5,-0.193,-0.042,-0.239,0.109,0.023,-0.292,-0.051,0.199,0.113,-0.136,-0.285,-0.242,-0.074,0.101,0.199,0.191,0.098,-0.037,-0.166,-0.257,-0.291,"vincent"
6.5,10.5,8,-0.201,-0.05,-0.248,0.101,0.015,-0.3,-0.059,0.191,0.105,-0.144,-0.293,-0.25,-0.083,0.093,0.191,0.183,0.089,-0.045,-0.174,-0.265,-0.299,"vincent"
6.5,10.5,8.5,-0.294,-0.143,-0.341,0.008,-0.079,-0.393,-0.153,0.097,0.011,-0.238,-0.387,-0.344,-0.176,0,0.098,0.089,-0.004,-0.139,-0.268,-0.358,-0.393,"vincent"
6.5,10.5,9,-0.429,-0.278,-0.476,-0.127,-0.213,-0.528,-0.287,-0.037,-0.123,-0.372,-0.521,-0.478,-0.311,-0.135,-0.037,-0.045,-0.139,-0.273,-0.402,-0.493,-0.527,"vincent"
6.5,10.5,9.5,-0.558,-0.407,-0.605,-0.256,-0.342,-0.657,-0.417,-0.166,-0.252,-0.501,-0.65,-0.608,-0.44,-0.264,-0.166,-0.174,-0.268,-0.402,-0.532,-0.622,-0.657,"vincent"
6.5,10.5,10,-0.648,-0.497,-0.695,-0.346,-0.433,-0.747,-0.507,-0.257,-0.343,-0.592,-0.741,-0.698,-0.53,-0.354,-0.257,-0.265,-0.358,-0.493,-0.622,-0.712,-0.747,"vincent"
6.5,10.5,10.5,-0.683,-0.532,-0.73,-0.381,-0.467,-0.782,-0.542,-0.292,-0.378,-0.626,-0.776,-0.733,-0.565,-0.389,-0.291,-0.299,-0.393,-0.527,-0.657,-0.747,-0.782,"vincent"
7,0.5,0.5,-0.31,-0.159,-0.357,-0.008,-0.094,-0.409,-0.168,0.082,-0.004,-0.253,-0.402,-0.359,-0.192,-0.016,0.082,0.074,-0.02,-0.154,-0.283,-0.374,-0.408,"vincent"
7,0.5,1,-0.159,-0.008,-0.206,0.143,0.057,-0.258,-0.018,0.233,0.147,-0.102,-0.251,-0.209,-0.041,0.135,0.233,0.225,0.131,-0.003,-0.132,-0.223,-0.258,"vincent"
7,0.5,1.5,-0.357,-0.206,-0.404,-0.055,-0.141,-0.456,-0.215,0.035,-0.051,-0.3,-0.449,-0.406,-0.238,-0.063,0.035,0.027,-0.066,-0.201,-0.33,-0.421,-0.455,"vincent"
7,0.5,2,-0.008,0.143,-0.055,0.294,0.208,-0.107,0.133,0.384,0.298,0.049,-0.1,-0.058,0.11,0.286,0.384,0.376,0.282,0.148,0.019,-0.072,-0.107,"vincent"
7,0.5,2.5,-0.094,0.057,-0.141,0.208,0.122,-0.193,0.047,0.298,0.212,-0.037,-0.186,-0.144,0.024,0.2,0.298,0.29,0.196,0.062,-0.068,-0.158,-0.193,"vincent"
7,0.5,3,-0.409,-0.258,-0.456,-0.107,-0.193,-0.508,-0.268,-0.017,-0.103,-0.352,-0.501,-0.459,-0.291,-0.115,-0.017,-0.025,-0.119,-0.253,-0.382,-0.473,-0.508,"vincent"
7,0.5,3.5,-0.168,-0.018,-0.215,0.133,0.047,-0.268,-0.027,0.223,0.137,-0.112,-0.261,-0.218,-0.05,0.126,0.223,0.215,0.122,-0.013,-0.142,-0.232,-0.267,"vincent"
7,0.5,4,0.082,0.233,0.035,0.384,0.298,-0.017,0.223,0.473,0.388,0.139,-0.011,0.032,0.2,0.376,0.474,0.466,0.372,0.238,0.108,0.018,-0.017,"vincent"
7,0.5,4.5,-0.004,0.147,-0.051,0.298,0.212,-0.103,0.137,0.388,0.302,0.053,-0.096,-0.054,0.114,0.29,0.388,0.38,0.286,0.152,0.022,-0.068,-0.103,"vincent"
7,0.5,5,-0.253,-0.102,-0.3,0.049,-0.037,-0.352,-0.112,0.139,0.053,-0.196,-0.345,-0.303,-0.135,0.041,0.139,0.131,0.037,-0.097,-0.227,-0.317,-0.352,"vincent"
7,0.5,5.5,-0.402,-0.251,-0.449,-0.1,-0.186,-0.501,-0.261,-0.011,-0.096,-0.345,-0.495,-0.452,-0.284,-0.108,-0.01,-0.018,-0.112,-0.246,-0.376,-0.466,-0.501,"vincent"
7,0.5,6,-0.359,-0.209,-0.406,-0.058,-0.144,-0.459,-0.218,0.032,-0.054,-0.303,-0.452,-0.409,-0.241,-0.065,0.032,0.024,-0.069,-0.204,-0.333,-0.423,-0.458,"vincent"
7,0.5,6.5,-0.192,-0.041,-0.238,0.11,0.024,-0.291,-0.05,0.2,0.114,-0.135,-0.284,-0.241,-0.073,0.103,0.2,0.192,0.099,-0.036,-0.165,-0.256,-0.29,"vincent"
7,0.5,7,-0.016,0.135,-0.063,0.286,0.2,-0.115,0.126,0.376,0.29,0.041,-0.108,-0.065,0.103,0.278,0.376,0.368,0.274,0.14,0.011,-0.08,-0.114,"vincent"
7,0.5,7.5,0.082,0.233,0.035,0.384,0.298,-0.017,0.223,0.474,0.388,0.139,-0.01,0.032,0.2,0.376,0.474,0.466,0.372,0.238,0.108,0.018,-0.017,"vincent"
7,0.5,8,0.074,0.225,0.027,0.376,0.29,-0.025,0.215,0.466,0.38,0.131,-0.018,0.024,0.192,0.368,0.466,0.458,0.364,0.23,0.1,0.01,-0.025,"vincent"
7,0.5,8.5,-0.02,0.131,-0.066,0.282,0.196,-0.119,0.122,0.372,0.286,0.037,-0.112,-0.069,0.099,0.274,0.372,0.364,0.271,0.136,0.007,-0.084,-0.118,"vincent"
7,0.5,9,-0.154,-0.003,-0.201,0.148,0.062,-0.253,-0.013,0.238,0.152,-0.097,-0.246,-0.204,-0.036,0.14,0.238,0.23,0.136,0.002,-0.128,-0.218,-0.253,"vincent"
7,0.5,9.5,-0.283,-0.132,-0.33,0.019,-0.068,-0.382,-0.142,0.108,0.022,-0.227,-0.376,-0.333,-0.165,0.011,0.108,0.1,0.007,-0.128,-0.257,-0.347,-0.382,"vincent"
7,0.5,10,-0.374,-0.223,-0.421,-0.072,-0.158,-0.473,-0.232,0.018,-0.068,-0.317,-0.466,-0.423,-0.256,-0.08,0.018,0.01,-0.084,-0.218,-0.347,-0.438,-0.472,"vincent"
7,0.5,10.5,-0.408,-0.258,-0.455,-0.107,-0.193,-0.508,-0.267,-0.017,-0.103,-0.352,-0.501,-0.458,-0.29,-0.114,-0.017,-0.025,-0.118,-0.253,-0.382,-0.472,-0.507,"vincent"
7,1,0.5,-0.159,-0.008,-0.206,0.143,0.057,-0.258,-0.018,0.233,0.147,-0.102,-0.251,-0.209,-0.041,0.135,0.233,0.225,0.131,-0.003,-0.132,-0.223,-0.258,"vincent"
7,1,1,-0.008,0.143,-0.055,0.294,0.208,-0.107,0.133,0.384,0.298,0.049,-0.1,-0.058,0.11,0.286,0.384,0.376,0.282,0.148,0.019,-0.072,-0.107,"vincent"
7,1,1.5,-0.206,-0.055,-0.253,0.096,0.01,-0.305,-0.064,0.186,0.1,-0.149,-0.298,-0.255,-0.088,0.088,0.186,0.178,0.084,-0.05,-0.179,-0.27,-0.304,"vincent"
7,1,2,0.143,0.294,0.096,0.445,0.359,0.044,0.284,0.535,0.449,0.2,0.051,0.093,0.261,0.437,0.535,0.527,0.433,0.299,0.169,0.079,0.044,"vincent"
7,1,2.5,0.057,0.208,0.01,0.359,0.273,-0.042,0.198,0.449,0.363,0.114,-0.035,0.007,0.175,0.351,0.449,0.441,0.347,0.213,0.083,-0.007,-0.042,"vincent"
7,1,3,-0.258,-0.107,-0.305,0.044,-0.042,-0.357,-0.117,0.134,0.048,-0.201,-0.35,-0.308,-0.14,0.036,0.134,0.126,0.032,-0.102,-0.231,-0.322,-0.357,"vincent"
7,1,3.5,-0.018,0.133,-0.064,0.284,0.198,-0.117,0.124,0.374,0.288,0.039,-0.11,-0.067,0.101,0.277,0.374,0.366,0.273,0.138,0.009,-0.081,-0.116,"vincent"
7,1,4,0.233,0.384,0.186,0.535,0.449,0.134,0.374,0.624,0.538,0.29,0.14,0.183,0.351,0.527,0.625,0.616,0.523,0.389,0.259,0.169,0.134,"vincent"
7,1,4.5,0.147,0.298,0.1,0.449,0.363,0.048,0.288,0.538,0.453,0.204,0.054,0.097,0.265,0.441,0.539,0.531,0.437,0.303,0.173,0.083,0.048,"vincent"
7,1,5,-0.102,0.049,-0.149,0.2,0.114,-0.201,0.039,0.29,0.204,-0.045,-0.194,-0.152,0.016,0.192,0.29,0.282,0.188,0.054,-0.076,-0.166,-0.201,"vincent"
