x0,x1,x2,fitness
2.5,6.5,4,0.363
2.5,6.5,4.5,0.249
2.5,6.5,5,-0.083
2.5,6.5,5.5,-0.282
2.5,6.5,6,-0.225
2.5,6.5,6.5,-0.001
2.5,6.5,7,0.233
2.5,6.5,7.5,0.364
2.5,6.5,8,0.353
2.5,6.5,8.5,0.228
2.5,6.5,9,0.049
2.5,6.5,9.5,-0.124
2.5,6.5,10,-0.244
2.5,6.5,10.5,-0.29
2.5,7,0.5,0.076
2.5,7,1,0.277
2.5,7,1.5,0.013
2.5,7,2,0.478
2.5,7,2.5,0.363
2.5,7,3,-0.056
2.5,7,3.5,0.264
2.5,7,4,0.598
2.5,7,4.5,0.483
2.5,7,5,0.152
2.5,7,5.5,-0.047
2.5,7,6,0.01
2.5,7,6.5,0.233
2.5,7,7,0.468
2.5,7,7.5,0.598
2.5,7,8,0.587
2.5,7,8.5,0.463
2.5,7,9,0.283
2.5,7,9.5,0.111
2.5,7,10,-0.009
2.5,7,10.5,-0.056
2.5,7.5,0.5,0.206
2.5,7.5,1,0.407
2.5,7.5,1.5,0.144
2.5,7.5,2,0.609
2.5,7.5,2.5,0.494
2.5,7.5,3,0.074
2.5,7.5,3.5,0.395
2.5,7.5,4,0.728
2.5,7.5,4.5,0.614
2.5,7.5,5,0.282
2.5,7.5,5.5,0.083
2.5,7.5,6,0.14
2.5,7.5,6.5,0.364
2.5,7.5,7,0.598
2.5,7.5,7.5,0.729
2.5,7.5,8,0.718
2.5,7.5,8.5,0.593
2.5,7.5,9,0.414
2.5,7.5,9.5,0.241
2.5,7.5,10,0.121
2.5,7.5,10.5,0.074
2.5,8,0.5,0.195
2.5,8,1,0.397
2.5,8,1.5,0.133
2.5,8,2,0.598
2.5,8,2.5,0.483
2.5,8,3,0.063
2.5,8,3.5,0.384
2.5,8,4,0.717
2.5,8,4.5,0.603
2.5,8,5,0.271
2.5,8,5.5,0.072
2.5,8,6,0.129
2.5,8,6.5,0.353
2.5,8,7,0.587
2.5,8,7.5,0.718
2.5,8,8,0.707
2.5,8,8.5,0.582
2.5,8,9,0.403
2.5,8,9.5,0.23
2.5,8,10,0.11
2.5,8,10.5,0.064
2.5,8.5,0.5,0.071
2.5,8.5,1,0.272
2.5,8.5,1.5,0.008
2.5,8.5,2,0.473
2.5,8.5,2.5,0.358
2.5,8.5,3,-0.061
2.5,8.5,3.5,0.259
2.5,8.5,4,0.593
2.5,8.5,4.5,0.478
2.5,8.5,5,0.146
2.5,8.5,5.5,-0.053
2.5,8.5,6,0.004
2.5,8.5,6.5,0.228
2.5,8.5,7,0.463
2.5,8.5,7.5,0.593
2.5,8.5,8,0.582
2.5,8.5,8.5,0.457
2.5,8.5,9,0.278
2.5,8.5,9.5,0.106
2.5,8.5,10,-0.015
2.5,8.5,10.5,-0.061
2.5,9,0.5,-0.109
2.5,9,1,0.093
2.5,9,1.5,-0.171
2.5,9,2,0.294
2.5,9,2.5,0.179
2.5,9,3,-0.241
2.5,9,3.5,0.08
2.5,9,4,0.413
2.5,9,4.5,0.299
2.5,9,5,-0.033
2.5,9,5.5,-0.232
2.5,9,6,-0.175
2.5,9,6.5,0.049
2.5,9,7,0.283
2.5,9,7.5,0.414
2.5,9,8,0.403
2.5,9,8.5,0.278
2.5,9,9,0.099
2.5,9,9.5,-0.074
2.5,9,10,-0.194
2.5,9,10.5,-0.24
2.5,9.5,0.5,-0.281
2.5,9.5,1,-0.08
2.5,9.5,1.5,-0.344
2.5,9.5,2,0.121
2.5,9.5,2.5,0.006
2.5,9.5,3,-0.413
2.5,9.5,3.5,-0.093
2.5,9.5,4,0.241
2.5,9.5,4.5,0.126
2.5,9.5,5,-0.205
2.5,9.5,5.5,-0.404
2.5,9.5,6,-0.347
2.5,9.5,6.5,-0.124
2.5,9.5,7,0.111
2.5,9.5,7.5,0.241
2.5,9.5,8,0.23
2.5,9.5,8.5,0.106
2.5,9.5,9,-0.074
2.5,9.5,9.5,-0.246
2.5,9.5,10,-0.366
2.5,9.5,10.5,-0.413
2.5,10,0.5,-0.402
2.5,10,1,-0.2
2.5,10,1.5,-0.464
2.5,10,2,0.001
2.5,10,2.5,-0.114
2.5,10,3,-0.534
2.5,10,3.5,-0.213
2.5,10,4,0.121
2.5,10,4.5,0.006
2.5,10,5,-0.326
2.5,10,5.5,-0.525
2.5,10,6,-0.468
2.5,10,6.5,-0.244
2.5,10,7,-0.009
2.5,10,7.5,0.121
2.5,10,8,0.11
2.5,10,8.5,-0.015
2.5,10,9,-0.194
2.5,10,9.5,-0.366
2.5,10,10,-0.487
2.5,10,10.5,-0.533
2.5,10.5,0.5,-0.448
2.5,10.5,1,-0.247
2.5,10.5,1.5,-0.51
2.5,10.5,2,-0.045
2.5,10.5,2.5,-0.16
2.5,10.5,3,-0.58
2.5,10.5,3.5,-0.26
2.5,10.5,4,0.074
2.5,10.5,4.5,-0.04
2.5,10.5,5,-0.372
2.5,10.5,5.5,-0.571
2.5,10.5,6,-0.514
2.5,10.5,6.5,-0.29
2.5,10.5,7,-0.056
2.5,10.5,7.5,0.074
2.5,10.5,8,0.064
2.5,10.5,8.5,-0.061
2.5,10.5,9,-0.24
2.5,10.5,9.5,-0.413
2.5,10.5,10,-0.533
2.5,10.5,10.5,-0.58
3,0.5,0.5,-0.736
3,0.5,1,-0.535
3,0.5,1.5,-0.798
3,0.5,2,-0.333
3,0.5,2.5,-0.448
3,0.5,3,-0.868
3,0.5,3.5,-0.548
3,0.5,4,-0.214
3,0.5,4.5,-0.328
3,0.5,5,-0.66
3,0.5,5.5,-0.859
3,0.5,6,-0.802
3,0.5,6.5,-0.578
3,0.5,7,-0.344
3,0.5,7.5,-0.213
3,0.5,8,-0.224
3,0.5,8.5,-0.349
3,0.5,9,-0.528
3,0.5,9.5,-0.701
3,0.5,10,-0.821
3,0.5,10.5,-0.868
3,1,0.5,-0.535
3,1,1,-0.333
3,1,1.5,-0.597
3,1,2,-0.132
3,1,2.5,-0.247
3,1,3,-0.667
3,1,3.5,-0.346
3,1,4,-0.012
3,1,4.5,-0.127
3,1,5,-0.459
3,1,5.5,-0.658
3,1,6,-0.601
3,1,6.5,-0.377
3,1,7,-0.142
3,1,7.5,-0.012
3,1,8,-0.023
3,1,8.5,-0.148
3,1,9,-0.327
3,1,9.5,-0.499
3,1,10,-0.62
3,1,10.5,-0.666
3,1.5,0.5,-0.798
3,1.5,1,-0.597
3,1.5,1.5,-0.861
3,1.5,2,-0.396
3,1.5,2.5,-0.511
3,1.5,3,-0.93
3,1.5,3.5,-0.61
3,1.5,4,-0.276
3,1.5,4.5,-0.391
3,1.5,5,-0.723
3,1.5,5.5,-0.922
3,1.5,6,-0.865
3,1.5,6.5,-0.641
3,1.5,7,-0.406
3,1.5,7.5,-0.276
3,1.5,8,-0.287
3,1.5,8.5,-0.412
3,1.5,9,-0.591
3,1.5,9.5,-0.763
3,1.5,10,-0.884
3,1.5,10.5,-0.93
3,2,0.5,-0.333
3,2,1,-0.132
3,2,1.5,-0.396
3,2,2,0.069
3,2,2.5,-0.046
3,2,3,-0.465
3,2,3.5,-0.145
3,2,4,0.189
3,2,4.5,0.074
3,2,5,-0.258
3,2,5.5,-0.457
3,2,6,-0.4
3,2,6.5,-0.176
3,2,7,0.059
3,2,7.5,0.189
3,2,8,0.178
3,2,8.5,0.054
3,2,9,-0.126
3,2,9.5,-0.298
3,2,10,-0.419
3,2,10.5,-0.465
3,2.5,0.5,-0.448
3,2.5,1,-0.247
3,2.5,1.5,-0.511
3,2.5,2,-0.046
3,2.5,2.5,-0.161
3,2.5,3,-0.58
3,2.5,3.5,-0.26
3,2.5,4,0.074
3,2.5,4.5,-0.041
3,2.5,5,-0.373
3,2.5,5.5,-0.571
3,2.5,6,-0.515
3,2.5,6.5,-0.291
3,2.5,7,-0.056
3,2.5,7.5,0.074
3,2.5,8,0.063
3,2.5,8.5,-0.061
3,2.5,9,-0.241
3,2.5,9.5,-0.413
3,2.5,10,-0.534
3,2.5,10.5,-0.58
3,3,0.5,-0.868
3,3,1,-0.667
3,3,1.5,-0.93
3,3,2,-0.465
3,3,2.5,-0.58
3,3,3,-1
3,3,3.5,-0.68
3,3,4,-0.346
3,3,4.5,-0.46
3,3,5,-0.792
3,3,5.5,-0.991
3,3,6,-0.934
3,3,6.5,-0.71
3,3,7,-0.476
3,3,7.5,-0.345
3,3,8,-0.356
3,3,8.5,-0.481
3,3,9,-0.66
3,3,9.5,-0.833
3,3,10,-0.953
3,3,10.5,-1
3,3.5,0.5,-0.548
3,3.5,1,-0.346
3,3.5,1.5,-0.61
3,3.5,2,-0.145
3,3.5,2.5,-0.26
3,3.5,3,-0.68
3,3.5,3.5,-0.359
3,3.5,4,-0.025
3,3.5,4.5,-0.14
3,3.5,5,-0.472
3,3.5,5.5,-0.671
3,3.5,6,-0.614
3,3.5,6.5,-0.39
3,3.5,7,-0.155
3,3.5,7.5,-0.025
3,3.5,8,-0.036
3,3.5,8.5,-0.161
3,3.5,9,-0.34
3,3.5,9.5,-0.512
3,3.5,10,-0.633
3,3.5,10.5,-0.679
3,4,0.5,-0.214
3,4,1,-0.012
3,4,1.5,-0.276
3,4,2,0.189
3,4,2.5,0.074
3,4,3,-0.346
3,4,3.5,-0.025
3,4,4,0.308
3,4,4.5,0.194
3,4,5,-0.138
3,4,5.5,-0.337
3,4,6,-0.28
3,4,6.5,-0.056
3,4,7,0.178
3,4,7.5,0.309
3,4,8,0.298
3,4,8.5,0.173
3,4,9,-0.006
3,4,9.5,-0.179
3,4,10,-0.299
3,4,10.5,-0.345
3,4.5,0.5,-0.328
3,4.5,1,-0.127
3,4.5,1.5,-0.391
3,4.5,2,0.074
3,4.5,2.5,-0.041
3,4.5,3,-0.46
3,4.5,3.5,-0.14
3,4.5,4,0.194
3,4.5,4.5,0.079
3,4.5,5,-0.253
3,4.5,5.5,-0.452
3,4.5,6,-0.395
3,4.5,6.5,-0.171
3,4.5,7,0.064
3,4.5,7.5,0.194
3,4.5,8,0.183
3,4.5,8.5,0.059
3,4.5,9,-0.121
3,4.5,9.5,-0.293
3,4.5,10,-0.414
3,4.5,10.5,-0.46
3,5,0.5,-0.66
3,5,1,-0.459
3,5,1.5,-0.723
3,5,2,-0.258
3,5,2.5,-0.373
3,5,3,-0.792
3,5,3.5,-0.472
3,5,4,-0.138
3,5,4.5,-0.253
3,5,5,-0.585
3,5,5.5,-0.783
3,5,6,-0.727
3,5,6.5,-0.503
3,5,7,-0.268
3,5,7.5,-0.138
3,5,8,-0.149
3,5,8.5,-0.273
3,5,9,-0.453
3,5,9.5,-0.625
3,5,10,-0.746
3,5,10.5,-0.792
3,5.5,0.5,-0.859
3,5.5,1,-0.658
3,5.5,1.5,-0.922
3,5.5,2,-0.457
3,5.5,2.5,-0.571
3,5.5,3,-0.991
3,5.5,3.5,-0.671
3,5.5,4,-0.337
3,5.5,4.5,-0.452
3,5.5,5,-0.783
3,5.5,5.5,-0.982
3,5.5,6,-0.925
3,5.5,6.5,-0.701
3,5.5,7,-0.467
3,5.5,7.5,-0.337
3,5.5,8,-0.347
3,5.5,8.5,-0.472
3,5.5,9,-0.651
3,5.5,9.5,-0.824
3,5.5,10,-0.944
3,5.5,10.5,-0.991
3,6,0.5,-0.802
3,6,1,-0.601
3,6,1.5,-0.865
3,6,2,-0.4
3,6,2.5,-0.515
3,6,3,-0.934
3,6,3.5,-0.614
3,6,4,-0.28
3,6,4.5,-0.395
3,6,5,-0.727
3,6,5.5,-0.925
3,6,6,-0.869
3,6,6.5,-0.645
3,6,7,-0.41
3,6,7.5,-0.28
3,6,8,-0.291
3,6,8.5,-0.415
3,6,9,-0.595
3,6,9.5,-0.767
3,6,10,-0.887
3,6,10.5,-0.934
3,6.5,0.5,-0.578
3,6.5,1,-0.377
3,6.5,1.5,-0.641
3,6.5,2,-0.176
3,6.5,2.5,-0.291
3,6.5,3,-0.71
3,6.5,3.5,-0.39
3,6.5,4,-0.056
3,6.5,4.5,-0.171
3,6.5,5,-0.503
3,6.5,5.5,-0.701
3,6.5,6,-0.645
3,6.5,6.5,-0.421
3,6.5,7,-0.186
3,6.5,7.5,-0.056
3,6.5,8,-0.067
3,6.5,8.5,-0.191
3,6.5,9,-0.371
3,6.5,9.5,-0.543
3,6.5,10,-0.664
3,6.5,10.5,-0.71
3,7,0.5,-0.344
3,7,1,-0.142
3,7,1.5,-0.406
3,7,2,0.059
3,7,2.5,-0.056
3,7,3,-0.476
3,7,3.5,-0.155
3,7,4,0.178
3,7,4.5,0.064
3,7,5,-0.268
3,7,5.5,-0.467
3,7,6,-0.41
3,7,6.5,-0.186
3,7,7,0.048
3,7,7.5,0.179
3,7,8,0.168
3,7,8.5,0.043
3,7,9,-0.136
3,7,9.5,-0.309
3,7,10,-0.429
3,7,10.5,-0.475
3,7.5,0.5,-0.213
3,7.5,1,-0.012
3,7.5,1.5,-0.276
3,7.5,2,0.189
3,7.5,2.5,0.074
3,7.5,3,-0.345
3,7.5,3.5,-0.025
3,7.5,4,0.309
3,7.5,4.5,0.194
3,7.5,5,-0.138
3,7.5,5.5,-0.337
3,7.5,6,-0.28
3,7.5,6.5,-0.056
3,7.5,7,0.179
3,7.5,7.5,0.309
3,7.5,8,0.298
3,7.5,8.5,0.173
3,7.5,9,-0.006
3,7.5,9.5,-0.178
3,7.5,10,-0.299
3,7.5,10.5,-0.345
3,8,0.5,-0.224
3,8,1,-0.023
3,8,1.5,-0.287
3,8,2,0.178
3,8,2.5,0.063
3,8,3,-0.356
3,8,3.5,-0.036
3,8,4,0.298
3,8,4.5,0.183
3,8,5,-0.149
3,8,5.5,-0.347
3,8,6,-0.291
3,8,6.5,-0.067
3,8,7,0.168
3,8,7.5,0.298
3,8,8,0.287
3,8,8.5,0.163
3,8,9,-0.017
3,8,9.5,-0.189
3,8,10,-0.31
3,8,10.5,-0.356
3,8.5,0.5,-0.349
3,8.5,1,-0.148
3,8.5,1.5,-0.412
3,8.5,2,0.054
3,8.5,2.5,-0.061
3,8.5,3,-0.481
3,8.5,3.5,-0.161
3,8.5,4,0.173
3,8.5,4.5,0.059
3,8.5,5,-0.273
3,8.5,5.5,-0.472
3,8.5,6,-0.415
3,8.5,6.5,-0.191
3,8.5,7,0.043
3,8.5,7.5,0.173
3,8.5,8,0.163
3,8.5,8.5,0.038
3,8.5,9,-0.141
3,8.5,9.5,-0.314
3,8.5,10,-0.434
3,8.5,10.5,-0.481
3,9,0.5,-0.528
3,9,1,-0.327
3,9,1.5,-0.591
3,9,2,-0.126
3,9,2.5,-0.241
3,9,3,-0.66
3,9,3.5,-0.34
3,9,4,-0.006
3,9,4.5,-0.121
3,9,5,-0.453
3,9,5.5,-0.651
3,9,6,-0.595
3,9,6.5,-0.371
3,9,7,-0.136
3,9,7.5,-0.006
3,9,8,-0.017
3,9,8.5,-0.141
3,9,9,-0.321
3,9,9.5,-0.493
3,9,10,-0.614
3,9,10.5,-0.66
3,9.5,0.5,-0.701
3,9.5,1,-0.499
3,9.5,1.5,-0.763
3,9.5,2,-0.298
3,9.5,2.5,-0.413
3,9.5,3,-0.833
3,9.5,3.5,-0.512
3,9.5,4,-0.179
3,9.5,4.5,-0.293
3,9.5,5,-0.625
3,9.5,5.5,-0.824
3,9.5,6,-0.767
3,9.5,6.5,-0.543
3,9.5,7,-0.309
3,9.5,7.5,-0.178
3,9.5,8,-0.189
3,9.5,8.5,-0.314
3,9.5,9,-0.493
3,9.5,9.5,-0.666
3,9.5,10,-0.786
3,9.5,10.5,-0.832
3,10,0.5,-0.821
3,10,1,-0.62
3,10,1.5,-0.884
3,10,2,-0.419
3,10,2.5,-0.534
3,10,3,-0.953
3,10,3.5,-0.633
3,10,4,-0.299
3,10,4.5,-0.414
3,10,5,-0.746
3,10,5.5,-0.944
3,10,6,-0.887
3,10,6.5,-0.664
3,10,7,-0.429
3,10,7.5,-0.299
3,10,8,-0.31
3,10,8.5,-0.434
3,10,9,-0.614
3,10,9.5,-0.786
3,10,10,-0.906
3,10,10.5,-0.953
3,10.5,0.5,-0.868
3,10.5,1,-0.666
3,10.5,1.5,-0.93
3,10.5,2,-0.465
3,10.5,2.5,-0.58
3,10.5,3,-1
3,10.5,3.5,-0.679
3,10.5,4,-0.345
3,10.5,4.5,-0.46
3,10.5,5,-0.792
3,10.5,5.5,-0.991
3,10.5,6,-0.934
3,10.5,6.5,-0.71
3,10.5,7,-0.475
3,10.5,7.5,-0.345
3,10.5,8,-0.356
3,10.5,8.5,-0.481
3,10.5,9,-0.66
3,10.5,9.5,-0.832
3,10.5,10,-0.953
3,10.5,10.5,-0.999
3.5,0.5,0.5,-0.415
3.5,0.5,1,-0.214
3.5,0.5,1.5,-0.478
3.5,0.5,2,-0.013
3.5,0.5,2.5,-0.128
3.5,0.5,3,-0.548
3.5,0.5,3.5,-0.227
3.5,0.5,4,0.107
3.5,0.5,4.5,-0.008
3.5,0.5,5,-0.34
3.5,0.5,5.5,-0.539
3.5,0.5,6,-0.482
3.5,0.5,6.5,-0.258
3.5,0.5,7,-0.023
3.5,0.5,7.5,0.107
3.5,0.5,8,0.096
3.5,0.5,8.5,-0.029
3.5,0.5,9,-0.208
3.5,0.5,9.5,-0.38
3.5,0.5,10,-0.501
3.5,0.5,10.5,-0.547
3.5,1,0.5,-0.214
3.5,1,1,-0.013
3.5,1,1.5,-0.277
3.5,1,2,0.188
3.5,1,2.5,0.073
3.5,1,3,-0.346
3.5,1,3.5,-0.026
3.5,1,4,0.308
3.5,1,4.5,0.193
3.5,1,5,-0.139
3.5,1,5.5,-0.337
3.5,1,6,-0.281
3.5,1,6.5,-0.057
3.5,1,7,0.178
3.5,1,7.5,0.308
3.5,1,8,0.297
3.5,1,8.5,0.173
3.5,1,9,-0.007
3.5,1,9.5,-0.179
3.5,1,10,-0.299
3.5,1,10.5,-0.346
3.5,1.5,0.5,-0.478
3.5,1.5,1,-0.277
3.5,1.5,1.5,-0.54
3.5,1.5,2,-0.075
3.5,1.5,2.5,-0.19
3.5,1.5,3,-0.61
3.5,1.5,3.5,-0.29
3.5,1.5,4,0.044
3.5,1.5,4.5,-0.07
3.5,1.5,5,-0.402
3.5,1.5,5.5,-0.601
3.5,1.5,6,-0.544
3.5,1.5,6.5,-0.32
3.5,1.5,7,-0.086
3.5,1.5,7.5,0.044
3.5,1.5,8,0.034
3.5,1.5,8.5,-0.091
3.5,1.5,9,-0.27
3.5,1.5,9.5,-0.443
3.5,1.5,10,-0.563
3.5,1.5,10.5,-0.61
3.5,2,0.5,-0.013
3.5,2,1,0.188
3.5,2,1.5,-0.075
3.5,2,2,0.39
3.5,2,2.5,0.275
3.5,2,3,-0.145
3.5,2,3.5,0.175
3.5,2,4,0.509
3.5,2,4.5,0.395
3.5,2,5,0.063
3.5,2,5.5,-0.136
3.5,2,6,-0.079
3.5,2,6.5,0.145
3.5,2,7,0.379
3.5,2,7.5,0.51
3.5,2,8,0.499
3.5,2,8.5,0.374
3.5,2,9,0.195
3.5,2,9.5,0.022
3.5,2,10,-0.098
3.5,2,10.5,-0.145
3.5,2.5,0.5,-0.128
3.5,2.5,1,0.073
3.5,2.5,1.5,-0.19
3.5,2.5,2,0.275
3.5,2.5,2.5,0.16
3.5,2.5,3,-0.26
3.5,2.5,3.5,0.06
3.5,2.5,4,0.394
3.5,2.5,4.5,0.28
3.5,2.5,5,-0.052
3.5,2.5,5.5,-0.251
3.5,2.5,6,-0.194
3.5,2.5,6.5,0.03
3.5,2.5,7,0.264
3.5,2.5,7.5,0.395
3.5,2.5,8,0.384
3.5,2.5,8.5,0.259
3.5,2.5,9,0.08
3.5,2.5,9.5,-0.093
3.5,2.5,10,-0.213
3.5,2.5,10.5,-0.26
3.5,3,0.5,-0.548
3.5,3,1,-0.346
3.5,3,1.5,-0.61
3.5,3,2,-0.145
3.5,3,2.5,-0.26
3.5,3,3,-0.68
3.5,3,3.5,-0.359
3.5,3,4,-0.025
3.5,3,4.5,-0.14
3.5,3,5,-0.472
3.5,3,5.5,-0.671
3.5,3,6,-0.614
3.5,3,6.5,-0.39
3.5,3,7,-0.155
3.5,3,7.5,-0.025
3.5,3,8,-0.036
3.5,3,8.5,-0.161
3.5,3,9,-0.34
3.5,3,9.5,-0.512
3.5,3,10,-0.633
3.5,3,10.5,-0.679
3.5,3.5,0.5,-0.227
3.5,3.5,1,-0.026
3.5,3.5,1.5,-0.29
3.5,3.5,2,0.175
3.5,3.5,2.5,0.06
3.5,3.5,3,-0.359
3.5,3.5,3.5,-0.039
3.5,3.5,4,0.295
3.5,3.5,4.5,0.18
3.5,3.5,5,-0.151
3.5,3.5,5.5,-0.35
3.5,3.5,6,-0.293
3.5,3.5,6.5,-0.07
3.5,3.5,7,0.165
3.5,3.5,7.5,0.295
3.5,3.5,8,0.284
3.5,3.5,8.5,0.16
3.5,3.5,9,-0.02
3.5,3.5,9.5,-0.192
3.5,3.5,10,-0.312
3.5,3.5,10.5,-0.359
3.5,4,0.5,0.107
3.5,4,1,0.308
3.5,4,1.5,0.044
3.5,4,2,0.509
3.5,4,2.5,0.394
3.5,4,3,-0.025
3.5,4,3.5,0.295
3.5,4,4,0.629
3.5,4,4.5,0.514
3.5,4,5,0.182
3.5,4,5.5,-0.016
3.5,4,6,0.04
3.5,4,6.5,0.264
3.5,4,7,0.499
3.5,4,7.5,0.629
3.5,4,8,0.618
3.5,4,8.5,0.494
3.5,4,9,0.314
3.5,4,9.5,0.142
3.5,4,10,0.021
3.5,4,10.5,-0.025
3.5,4.5,0.5,-0.008
3.5,4.5,1,0.193
3.5,4.5,1.5,-0.07
3.5,4.5,2,0.395
3.5,4.5,2.5,0.28
3.5,4.5,3,-0.14
3.5,4.5,3.5,0.18
3.5,4.5,4,0.514
3.5,4.5,4.5,0.4
3.5,4.5,5,0.068
3.5,4.5,5.5,-0.131
3.5,4.5,6,-0.074
3.5,4.5,6.5,0.15
3.5,4.5,7,0.384
3.5,4.5,7.5,0.514
3.5,4.5,8,0.504
3.5,4.5,8.5,0.379
3.5,4.5,9,0.2
3.5,4.5,9.5,0.027
3.5,4.5,10,-0.093
3.5,4.5,10.5,-0.14
3.5,5,0.5,-0.34
3.5,5,1,-0.139
3.5,5,1.5,-0.402
3.5,5,2,0.063
3.5,5,2.5,-0.052
3.5,5,3,-0.472
3.5,5,3.5,-0.151
3.5,5,4,0.182
3.5,5,4.5,0.068
3.5,5,5,-0.264
3.5,5,5.5,-0.463
3.5,5,6,-0.406
3.5,5,6.5,-0.182
3.5,5,7,0.052
3.5,5,7.5,0.183
3.5,5,8,0.172
3.5,5,8.5,0.047
3.5,5,9,-0.132
3.5,5,9.5,-0.305
3.5,5,10,-0.425
3.5,5,10.5,-0.471
3.5,5.5,0.5,-0.539
3.5,5.5,1,-0.337
3.5,5.5,1.5,-0.601
3.5,5.5,2,-0.136
3.5,5.5,2.5,-0.251
3.5,5.5,3,-0.671
3.5,5.5,3.5,-0.35
3.5,5.5,4,-0.016
3.5,5.5,4.5,-0.131
3.5,5.5,5,-0.463
3.5,5.5,5.5,-0.662
3.5,5.5,6,-0.605
3.5,5.5,6.5,-0.381
3.5,5.5,7,-0.147
3.5,5.5,7.5,-0.016
3.5,5.5,8,-0.027
3.5,5.5,8.5,-0.152
3.5,5.5,9,-0.331
3.5,5.5,9.5,-0.504
3.5,5.5,10,-0.624
3.5,5.5,10.5,-0.67
3.5,6,0.5,-0.482
3.5,6,1,-0.281
3.5,6,1.5,-0.544
3.5,6,2,-0.079
3.5,6,2.5,-0.194
3.5,6,3,-0.614
3.5,6,3.5,-0.293
3.5,6,4,0.04
3.5,6,4.5,-0.074
3.5,6,5,-0.406
3.5,6,5.5,-0.605
3.5,6,6,-0.548
3.5,6,6.5,-0.324
3.5,6,7,-0.09
3.5,6,7.5,0.041
3.5,6,8,0.03
3.5,6,8.5,-0.095
3.5,6,9,-0.274
3.5,6,9.5,-0.447
3.5,6,10,-0.567
3.5,6,10.5,-0.613
3.5,6.5,0.5,-0.258
3.5,6.5,1,-0.057
3.5,6.5,1.5,-0.32
3.5,6.5,2,0.145
3.5,6.5,2.5,0.03
3.5,6.5,3,-0.39
3.5,6.5,3.5,-0.07
3.5,6.5,4,0.264
3.5,6.5,4.5,0.15
3.5,6.5,5,-0.182
3.5,6.5,5.5,-0.381
3.5,6.5,6,-0.324
3.5,6.5,6.5,-0.1
3.5,6.5,7,0.134
3.5,6.5,7.5,0.265
3.5,6.5,8,0.254
3.5,6.5,8.5,0.129
3.5,6.5,9,-0.05
3.5,6.5,9.5,-0.223
3.5,6.5,10,-0.343
3.5,6.5,10.5,-0.39
3.5,7,0.5,-0.023
3.5,7,1,0.178
3.5,7,1.5,-0.086
3.5,7,2,0.379
3.5,7,2.5,0.264
3.5,7,3,-0.155
3.5,7,3.5,0.165
3.5,7,4,0.499
3.5,7,4.5,0.384
3.5,7,5,0.052
3.5,7,5.5,-0.147
3.5,7,6,-0.09
3.5,7,6.5,0.134
3.5,7,7,0.369
3.5,7,7.5,0.499
3.5,7,8,0.488
3.5,7,8.5,0.364
3.5,7,9,0.184
3.5,7,9.5,0.012
3.5,7,10,-0.109
3.5,7,10.5,-0.155
3.5,7.5,0.5,0.107
3.5,7.5,1,0.308
3.5,7.5,1.5,0.044
3.5,7.5,2,0.51
3.5,7.5,2.5,0.395
3.5,7.5,3,-0.025
3.5,7.5,3.5,0.295
3.5,7.5,4,0.629
3.5,7.5,4.5,0.514
3.5,7.5,5,0.183
3.5,7.5,5.5,-0.016
3.5,7.5,6,0.041
3.5,7.5,6.5,0.265
3.5,7.5,7,0.499
3.5,7.5,7.5,0.629
3.5,7.5,8,0.619
3.5,7.5,8.5,0.494
3.5,7.5,9,0.315
3.5,7.5,9.5,0.142
3.5,7.5,10,0.022
3.5,7.5,10.5,-0.025
3.5,8,0.5,0.096
3.5,8,1,0.297
3.5,8,1.5,0.034
3.5,8,2,0.499
3.5,8,2.5,0.384
3.5,8,3,-0.036
3.5,8,3.5,0.284
3.5,8,4,0.618
3.5,8,4.5,0.504
3.5,8,5,0.172
3.5,8,5.5,-0.027
3.5,8,6,0.03
3.5,8,6.5,0.254
3.5,8,7,0.488
3.5,8,7.5,0.619
3.5,8,8,0.608
3.5,8,8.5,0.483
3.5,8,9,0.304
3.5,8,9.5,0.131
3.5,8,10,0.011
3.5,8,10.5,-0.036
3.5,8.5,0.5,-0.029
3.5,8.5,1,0.173
3.5,8.5,1.5,-0.091
3.5,8.5,2,0.374
3.5,8.5,2.5,0.259
3.5,8.5,3,-0.161
3.5,8.5,3.5,0.16
3.5,8.5,4,0.494
3.5,8.5,4.5,0.379
3.5,8.5,5,0.047
3.5,8.5,5.5,-0.152
3.5,8.5,6,-0.095
3.5,8.5,6.5,0.129
3.5,8.5,7,0.364
3.5,8.5,7.5,0.494
3.5,8.5,8,0.483
3.5,8.5,8.5,0.358
3.5,8.5,9,0.179
3.5,8.5,9.5,0.007
3.5,8.5,10,-0.114
3.5,8.5,10.5,-0.16
3.5,9,0.5,-0.208
3.5,9,1,-0.007
3.5,9,1.5,-0.27
3.5,9,2,0.195
3.5,9,2.5,0.08
3.5,9,3,-0.34
3.5,9,3.5,-0.02
3.5,9,4,0.314
3.5,9,4.5,0.2
3.5,9,5,-0.132
3.5,9,5.5,-0.331
3.5,9,6,-0.274
3.5,9,6.5,-0.05
3.5,9,7,0.184
3.5,9,7.5,0.315
3.5,9,8,0.304
3.5,9,8.5,0.179
3.5,9,9,0
3.5,9,9.5,-0.173
3.5,9,10,-0.293
3.5,9,10.5,-0.34
3.5,9.5,0.5,-0.38
3.5,9.5,1,-0.179
3.5,9.5,1.5,-0.443
3.5,9.5,2,0.022
3.5,9.5,2.5,-0.093
3.5,9.5,3,-0.512
3.5,9.5,3.5,-0.192
