"x0","x1","x2","fitness","file","dimension"
4,3,-1.5,-1567.952,"CF2","3D"
4,3,-1,-1125.927,"CF2","3D"
4,3,-0.5,-1172.18,"CF2","3D"
4,3,0,-1199.711,"CF2","3D"
4,3,0.5,-918.108,"CF2","3D"
4,3,1,-1102.931,"CF2","3D"
4,3,1.5,-811.439,"CF2","3D"
4,3,2,-1036.352,"CF2","3D"
4,3,2.5,-772.412,"CF2","3D"
4,3,3,-1021.007,"CF2","3D"
4,3,3.5,-775.859,"CF2","3D"
4,3,4,-1019.818,"CF2","3D"
4,3,4.5,-813.302,"CF2","3D"
4,3,5,-1054.057,"CF2","3D"
4,3.5,-5,-739.881,"CF2","3D"
4,3.5,-4.5,-1258.856,"CF2","3D"
4,3.5,-4,-947.705,"CF2","3D"
4,3.5,-3.5,-1041.238,"CF2","3D"
4,3.5,-3,-1226.546,"CF2","3D"
4,3.5,-2.5,-874.607,"CF2","3D"
4,3.5,-2,-1435.039,"CF2","3D"
4,3.5,-1.5,-774.993,"CF2","3D"
4,3.5,-1,-1148.188,"CF2","3D"
4,3.5,-0.5,-586.582,"CF2","3D"
4,3.5,0,-768.189,"CF2","3D"
4,3.5,0.5,-416.122,"CF2","3D"
4,3.5,1,-610.514,"CF2","3D"
4,3.5,1.5,-322.068,"CF2","3D"
4,3.5,2,-542.443,"CF2","3D"
4,3.5,2.5,-284.622,"CF2","3D"
4,3.5,3,-529.273,"CF2","3D"
4,3.5,3.5,-303.718,"CF2","3D"
4,3.5,4,-561.176,"CF2","3D"
4,3.5,4.5,-368.424,"CF2","3D"
4,3.5,5,-628.094,"CF2","3D"
4,4,-5,-1231.441,"CF2","3D"
4,4,-4.5,-994.146,"CF2","3D"
4,4,-4,-1136.005,"CF2","3D"
4,4,-3.5,-1117.215,"CF2","3D"
4,4,-3,-1087.242,"CF2","3D"
4,4,-2.5,-1291.531,"CF2","3D"
4,4,-2,-1181.531,"CF2","3D"
4,4,-1.5,-1376.635,"CF2","3D"
4,4,-1,-1358.829,"CF2","3D"
4,4,-0.5,-1151.407,"CF2","3D"
4,4,0,-1276.073,"CF2","3D"
4,4,0.5,-962.644,"CF2","3D"
4,4,1,-1155.986,"CF2","3D"
4,4,1.5,-861.932,"CF2","3D"
4,4,2,-1079.592,"CF2","3D"
4,4,2.5,-815.449,"CF2","3D"
4,4,3,-1043.095,"CF2","3D"
4,4,3.5,-810.039,"CF2","3D"
4,4,4,-1034.163,"CF2","3D"
4,4,4.5,-834.133,"CF2","3D"
4,4,5,-1040.869,"CF2","3D"
4,4.5,-5,-1201.442,"CF2","3D"
4,4.5,-4.5,-1099.228,"CF2","3D"
4,4.5,-4,-1160.876,"CF2","3D"
4,4.5,-3.5,-1160.498,"CF2","3D"
4,4.5,-3,-1163.044,"CF2","3D"
4,4.5,-2.5,-1244.529,"CF2","3D"
4,4.5,-2,-1196.54,"CF2","3D"
4,4.5,-1.5,-1115.364,"CF2","3D"
4,4.5,-1,-1051.972,"CF2","3D"
4,4.5,-0.5,-716.562,"CF2","3D"
4,4.5,0,-823.016,"CF2","3D"
4,4.5,0.5,-505.561,"CF2","3D"
4,4.5,1,-690.34,"CF2","3D"
4,4.5,1.5,-409.722,"CF2","3D"
4,4.5,2,-623.425,"CF2","3D"
4,4.5,2.5,-374.1,"CF2","3D"
4,4.5,3,-605.47,"CF2","3D"
4,4.5,3.5,-387.183,"CF2","3D"
4,4.5,4,-626.638,"CF2","3D"
4,4.5,4.5,-441.498,"CF2","3D"
4,4.5,5,-675.08,"CF2","3D"
4,5,-5,-969.548,"CF2","3D"
4,5,-4.5,-1356.897,"CF2","3D"
4,5,-4,-1128.94,"CF2","3D"
4,5,-3.5,-1208.012,"CF2","3D"
4,5,-3,-1369.143,"CF2","3D"
4,5,-2.5,-1141.125,"CF2","3D"
4,5,-2,-1634.451,"CF2","3D"
4,5,-1.5,-1240.032,"CF2","3D"
4,5,-1,-1607.782,"CF2","3D"
4,5,-0.5,-1201.914,"CF2","3D"
4,5,0,-1396.039,"CF2","3D"
4,5,0.5,-1063.317,"CF2","3D"
4,5,1,-1257.48,"CF2","3D"
4,5,1.5,-964.626,"CF2","3D"
4,5,2,-1171.844,"CF2","3D"
4,5,2.5,-910.205,"CF2","3D"
4,5,3,-1119.716,"CF2","3D"
4,5,3.5,-889.576,"CF2","3D"
4,5,4,-1086.714,"CF2","3D"
4,5,4.5,-889.422,"CF2","3D"
4,5,5,-1059.627,"CF2","3D"
4.5,-5,-5,-913.819,"CF2","3D"
4.5,-5,-4.5,-960.356,"CF2","3D"
4.5,-5,-4,-1063.503,"CF2","3D"
4.5,-5,-3.5,-1159.802,"CF2","3D"
4.5,-5,-3,-1201.823,"CF2","3D"
4.5,-5,-2.5,-1205.232,"CF2","3D"
4.5,-5,-2,-1206.497,"CF2","3D"
4.5,-5,-1.5,-1182.551,"CF2","3D"
4.5,-5,-1,-1366,"CF2","3D"
4.5,-5,-0.5,-1432.279,"CF2","3D"
4.5,-5,0,-1655.188,"CF2","3D"
4.5,-5,0.5,-1840.067,"CF2","3D"
4.5,-5,1,-2282.528,"CF2","3D"
4.5,-5,1.5,-2371.193,"CF2","3D"
4.5,-5,2,-2734.132,"CF2","3D"
4.5,-5,2.5,-2521,"CF2","3D"
4.5,-5,3,-2804.884,"CF2","3D"
4.5,-5,3.5,-2564.497,"CF2","3D"
4.5,-5,4,-2862.401,"CF2","3D"
4.5,-5,4.5,-2644.175,"CF2","3D"
4.5,-5,5,-2966.308,"CF2","3D"
4.5,-4.5,-5,-899.917,"CF2","3D"
4.5,-4.5,-4.5,-969.563,"CF2","3D"
4.5,-4.5,-4,-1057.28,"CF2","3D"
4.5,-4.5,-3.5,-1156.865,"CF2","3D"
4.5,-4.5,-3,-1209.407,"CF2","3D"
4.5,-4.5,-2.5,-1191.356,"CF2","3D"
4.5,-4.5,-2,-1237.808,"CF2","3D"
4.5,-4.5,-1.5,-1164.912,"CF2","3D"
4.5,-4.5,-1,-1423.842,"CF2","3D"
4.5,-4.5,-0.5,-1418.481,"CF2","3D"
4.5,-4.5,0,-1735.359,"CF2","3D"
4.5,-4.5,0.5,-1743.909,"CF2","3D"
4.5,-4.5,1,-2058.526,"CF2","3D"
4.5,-4.5,1.5,-1880.813,"CF2","3D"
4.5,-4.5,2,-2142.416,"CF2","3D"
4.5,-4.5,2.5,-1885.411,"CF2","3D"
4.5,-4.5,3,-2150.25,"CF2","3D"
4.5,-4.5,3.5,-1906.955,"CF2","3D"
4.5,-4.5,4,-2196.068,"CF2","3D"
4.5,-4.5,4.5,-1978.742,"CF2","3D"
4.5,-4.5,5,-2293.668,"CF2","3D"
4.5,-4,-5,-818.319,"CF2","3D"
4.5,-4,-4.5,-857.958,"CF2","3D"
4.5,-4,-4,-964.383,"CF2","3D"
4.5,-4,-3.5,-1057.546,"CF2","3D"
4.5,-4,-3,-1100.498,"CF2","3D"
4.5,-4,-2.5,-1123.96,"CF2","3D"
4.5,-4,-2,-1128.508,"CF2","3D"
4.5,-4,-1.5,-1158.644,"CF2","3D"
4.5,-4,-1,-1364.828,"CF2","3D"
4.5,-4,-0.5,-1558.222,"CF2","3D"
4.5,-4,0,-1968.903,"CF2","3D"
4.5,-4,0.5,-2107.723,"CF2","3D"
4.5,-4,1,-2437.853,"CF2","3D"
4.5,-4,1.5,-2231.687,"CF2","3D"
4.5,-4,2,-2483.008,"CF2","3D"
4.5,-4,2.5,-2222.593,"CF2","3D"
4.5,-4,3,-2484.867,"CF2","3D"
4.5,-4,3.5,-2243.169,"CF2","3D"
4.5,-4,4,-2530.219,"CF2","3D"
4.5,-4,4.5,-2314.61,"CF2","3D"
4.5,-4,5,-2627.214,"CF2","3D"
4.5,-3.5,-5,-1036.668,"CF2","3D"
4.5,-3.5,-4.5,-1076.478,"CF2","3D"
4.5,-3.5,-4,-1170.907,"CF2","3D"
4.5,-3.5,-3.5,-1255.575,"CF2","3D"
4.5,-3.5,-3,-1298.804,"CF2","3D"
4.5,-3.5,-2.5,-1323.895,"CF2","3D"
4.5,-3.5,-2,-1345.056,"CF2","3D"
4.5,-3.5,-1.5,-1376.628,"CF2","3D"
4.5,-3.5,-1,-1570.156,"CF2","3D"
4.5,-3.5,-0.5,-1639.021,"CF2","3D"
4.5,-3.5,0,-1857.838,"CF2","3D"
4.5,-3.5,0.5,-1665.668,"CF2","3D"
4.5,-3.5,1,-1857.701,"CF2","3D"
4.5,-3.5,1.5,-1575.273,"CF2","3D"
4.5,-3.5,2,-1806.283,"CF2","3D"
4.5,-3.5,2.5,-1538.652,"CF2","3D"
4.5,-3.5,3,-1797.806,"CF2","3D"
4.5,-3.5,3.5,-1556.035,"CF2","3D"
4.5,-3.5,4,-1841.814,"CF2","3D"
4.5,-3.5,4.5,-1627.088,"CF2","3D"
4.5,-3.5,5,-1938.859,"CF2","3D"
4.5,-3,-5,-1060.46,"CF2","3D"
4.5,-3,-4.5,-1216.743,"CF2","3D"
4.5,-3,-4,-1214.752,"CF2","3D"
4.5,-3,-3.5,-1303.831,"CF2","3D"
4.5,-3,-3,-1390.221,"CF2","3D"
4.5,-3,-2.5,-1310.949,"CF2","3D"
4.5,-3,-2,-1537.491,"CF2","3D"
4.5,-3,-1.5,-1381.232,"CF2","3D"
4.5,-3,-1,-1885.072,"CF2","3D"
4.5,-3,-0.5,-1804.709,"CF2","3D"
4.5,-3,0,-2237.246,"CF2","3D"
4.5,-3,0.5,-1994.186,"CF2","3D"
4.5,-3,1,-2228.028,"CF2","3D"
4.5,-3,1.5,-1941.415,"CF2","3D"
4.5,-3,2,-2175.492,"CF2","3D"
4.5,-3,2.5,-1908.224,"CF2","3D"
4.5,-3,3,-2167.177,"CF2","3D"
4.5,-3,3.5,-1925.692,"CF2","3D"
4.5,-3,4,-2210.681,"CF2","3D"
4.5,-3,4.5,-1995.835,"CF2","3D"
4.5,-3,5,-2306.142,"CF2","3D"
4.5,-2.5,-5,-1431.342,"CF2","3D"
4.5,-2.5,-4.5,-1154.183,"CF2","3D"
4.5,-2.5,-4,-1380.607,"CF2","3D"
4.5,-2.5,-3.5,-1377.952,"CF2","3D"
4.5,-2.5,-3,-1311.623,"CF2","3D"
4.5,-2.5,-2.5,-1587.914,"CF2","3D"
4.5,-2.5,-2,-1260.937,"CF2","3D"
4.5,-2.5,-1.5,-1765.887,"CF2","3D"
4.5,-2.5,-1,-1449.328,"CF2","3D"
4.5,-2.5,-0.5,-1701.037,"CF2","3D"
4.5,-2.5,0,-1638.611,"CF2","3D"
4.5,-2.5,0.5,-1410.341,"CF2","3D"
4.5,-2.5,1,-1572.583,"CF2","3D"
4.5,-2.5,1.5,-1282.956,"CF2","3D"
4.5,-2.5,2,-1511.173,"CF2","3D"
4.5,-2.5,2.5,-1243.13,"CF2","3D"
4.5,-2.5,3,-1501.665,"CF2","3D"
4.5,-2.5,3.5,-1260.527,"CF2","3D"
4.5,-2.5,4,-1545.585,"CF2","3D"
4.5,-2.5,4.5,-1331.727,"CF2","3D"
4.5,-2.5,5,-1642.36,"CF2","3D"
4.5,-2,-5,-978.112,"CF2","3D"
4.5,-2,-4.5,-1469.537,"CF2","3D"
4.5,-2,-4,-1197.587,"CF2","3D"
4.5,-2,-3.5,-1301.672,"CF2","3D"
4.5,-2,-3,-1486.993,"CF2","3D"
4.5,-2,-2.5,-1148.053,"CF2","3D"
4.5,-2,-2,-1795.143,"CF2","3D"
4.5,-2,-1.5,-1206.51,"CF2","3D"
4.5,-2,-1,-2098.915,"CF2","3D"
4.5,-2,-0.5,-1640.186,"CF2","3D"
4.5,-2,0,-2095.651,"CF2","3D"
4.5,-2,0.5,-1744.48,"CF2","3D"
4.5,-2,1,-1974.333,"CF2","3D"
4.5,-2,1.5,-1677.023,"CF2","3D"
4.5,-2,2,-1909.965,"CF2","3D"
4.5,-2,2.5,-1641.989,"CF2","3D"
4.5,-2,3,-1900.251,"CF2","3D"
4.5,-2,3.5,-1658.924,"CF2","3D"
4.5,-2,4,-1942.866,"CF2","3D"
4.5,-2,4.5,-1728.264,"CF2","3D"
4.5,-2,5,-2036.696,"CF2","3D"
4.5,-1.5,-5,-1564.797,"CF2","3D"
4.5,-1.5,-4.5,-989.291,"CF2","3D"
4.5,-1.5,-4,-1343.1,"CF2","3D"
4.5,-1.5,-3.5,-1274.153,"CF2","3D"
4.5,-1.5,-3,-1126.624,"CF2","3D"
4.5,-1.5,-2.5,-1586.589,"CF2","3D"
4.5,-1.5,-2,-1021.572,"CF2","3D"
4.5,-1.5,-1.5,-1787.809,"CF2","3D"
4.5,-1.5,-1,-1236.085,"CF2","3D"
4.5,-1.5,-0.5,-1502.891,"CF2","3D"
4.5,-1.5,0,-1407.765,"CF2","3D"
4.5,-1.5,0.5,-1166.637,"CF2","3D"
4.5,-1.5,1,-1333.186,"CF2","3D"
4.5,-1.5,1.5,-1042.736,"CF2","3D"
4.5,-1.5,2,-1271.378,"CF2","3D"
4.5,-1.5,2.5,-1003.573,"CF2","3D"
4.5,-1.5,3,-1261.827,"CF2","3D"
4.5,-1.5,3.5,-1021.115,"CF2","3D"
4.5,-1.5,4,-1305.478,"CF2","3D"
4.5,-1.5,4.5,-1092.217,"CF2","3D"
4.5,-1.5,5,-1401.448,"CF2","3D"
4.5,-1,-5,-858.358,"CF2","3D"
4.5,-1,-4.5,-1387.343,"CF2","3D"
4.5,-1,-4,-1073.195,"CF2","3D"
4.5,-1,-3.5,-1171.455,"CF2","3D"
4.5,-1,-3,-1364.087,"CF2","3D"
4.5,-1,-2.5,-1018.93,"CF2","3D"
4.5,-1,-2,-1690.599,"CF2","3D"
4.5,-1,-1.5,-1128.222,"CF2","3D"
4.5,-1,-1,-1957.452,"CF2","3D"
4.5,-1,-0.5,-1513.923,"CF2","3D"
4.5,-1,0,-1889.646,"CF2","3D"
4.5,-1,0.5,-1542.292,"CF2","3D"
4.5,-1,1,-1762.639,"CF2","3D"
4.5,-1,1.5,-1465.401,"CF2","3D"
4.5,-1,2,-1697.491,"CF2","3D"
4.5,-1,2.5,-1429.406,"CF2","3D"
4.5,-1,3,-1686.932,"CF2","3D"
4.5,-1,3.5,-1445.671,"CF2","3D"
4.5,-1,4,-1728.141,"CF2","3D"
4.5,-1,4.5,-1513.676,"CF2","3D"
4.5,-1,5,-1819.266,"CF2","3D"
4.5,-0.5,-5,-1363.622,"CF2","3D"
4.5,-0.5,-4.5,-963.006,"CF2","3D"
4.5,-0.5,-4,-1199.99,"CF2","3D"
4.5,-0.5,-3.5,-1154.184,"CF2","3D"
4.5,-0.5,-3,-1065.089,"CF2","3D"
4.5,-0.5,-2.5,-1383.407,"CF2","3D"
4.5,-0.5,-2,-1043.753,"CF2","3D"
4.5,-0.5,-1.5,-1519.851,"CF2","3D"
4.5,-0.5,-1,-1228.395,"CF2","3D"
4.5,-0.5,-0.5,-1242.618,"CF2","3D"
4.5,-0.5,0,-1254.578,"CF2","3D"
4.5,-0.5,0.5,-968.615,"CF2","3D"
4.5,-0.5,1,-1149.807,"CF2","3D"
4.5,-0.5,1.5,-856.417,"CF2","3D"
4.5,-0.5,2,-1085.859,"CF2","3D"
4.5,-0.5,2.5,-818.291,"CF2","3D"
4.5,-0.5,3,-1076.008,"CF2","3D"
4.5,-0.5,3.5,-835.793,"CF2","3D"
4.5,-0.5,4,-1119.019,"CF2","3D"
4.5,-0.5,4.5,-906.458,"CF2","3D"
4.5,-0.5,5,-1213.444,"CF2","3D"
4.5,0,-5,-986.289,"CF2","3D"
4.5,0,-4.5,-1155.656,"CF2","3D"
4.5,0,-4,-1052.485,"CF2","3D"
4.5,0,-3.5,-1094.43,"CF2","3D"
4.5,0,-3,-1180.709,"CF2","3D"
4.5,0,-2.5,-1101.767,"CF2","3D"
4.5,0,-2,-1398.307,"CF2","3D"
4.5,0,-1.5,-1284.123,"CF2","3D"
4.5,0,-1,-1699.961,"CF2","3D"
4.5,0,-0.5,-1474.795,"CF2","3D"
4.5,0,0,-1709.576,"CF2","3D"
4.5,0,0.5,-1395.594,"CF2","3D"
4.5,0,1,-1601.939,"CF2","3D"
4.5,0,1.5,-1307.126,"CF2","3D"
4.5,0,2,-1537.987,"CF2","3D"
4.5,0,2.5,-1269.951,"CF2","3D"
4.5,0,3,-1526.336,"CF2","3D"
4.5,0,3.5,-1285.144,"CF2","3D"
4.5,0,4,-1565.311,"CF2","3D"
4.5,0,4.5,-1350.927,"CF2","3D"
4.5,0,5,-1652.091,"CF2","3D"
4.5,0.5,-5,-1023.334,"CF2","3D"
4.5,0.5,-4.5,-1080.71,"CF2","3D"
4.5,0.5,-4,-1043.511,"CF2","3D"
4.5,0.5,-3.5,-1067.043,"CF2","3D"
4.5,0.5,-3,-1116.472,"CF2","3D"
4.5,0.5,-2.5,-1104.358,"CF2","3D"
4.5,0.5,-2,-1248.531,"CF2","3D"
4.5,0.5,-1.5,-1162.444,"CF2","3D"
4.5,0.5,-1,-1317.979,"CF2","3D"
4.5,0.5,-0.5,-1014.349,"CF2","3D"
4.5,0.5,0,-1154.398,"CF2","3D"
4.5,0.5,0.5,-823.959,"CF2","3D"
4.5,0.5,1,-1019.671,"CF2","3D"
4.5,0.5,1.5,-723.612,"CF2","3D"
4.5,0.5,2,-953.635,"CF2","3D"
4.5,0.5,2.5,-686.475,"CF2","3D"
4.5,0.5,3,-943.278,"CF2","3D"
4.5,0.5,3.5,-703.787,"CF2","3D"
4.5,0.5,4,-985.104,"CF2","3D"
4.5,0.5,4.5,-773.566,"CF2","3D"
4.5,0.5,5,-1076.82,"CF2","3D"
4.5,1,-5,-1224.154,"CF2","3D"
4.5,1,-4.5,-913.231,"CF2","3D"
4.5,1,-4,-1095.916,"CF2","3D"
4.5,1,-3.5,-1065.21,"CF2","3D"
4.5,1,-3,-1011.627,"CF2","3D"
4.5,1,-2.5,-1277.311,"CF2","3D"
4.5,1,-2,-1098.952,"CF2","3D"
4.5,1,-1.5,-1504.004,"CF2","3D"
4.5,1,-1,-1488.432,"CF2","3D"
4.5,1,-0.5,-1460.199,"CF2","3D"
4.5,1,0,-1585.568,"CF2","3D"
4.5,1,0.5,-1297.739,"CF2","3D"
4.5,1,1,-1494.155,"CF2","3D"
4.5,1,1.5,-1201.432,"CF2","3D"
4.5,1,2,-1430.996,"CF2","3D"
4.5,1,2.5,-1163.162,"CF2","3D"
4.5,1,3,-1417.823,"CF2","3D"
4.5,1,3.5,-1176.596,"CF2","3D"
4.5,1,4,-1453.21,"CF2","3D"
4.5,1,4.5,-1238.647,"CF2","3D"
4.5,1,5,-1533.158,"CF2","3D"
4.5,1.5,-5,-745.093,"CF2","3D"
4.5,1.5,-4.5,-1226.44,"CF2","3D"
4.5,1.5,-4,-937.116,"CF2","3D"
4.5,1.5,-3.5,-1025.325,"CF2","3D"
4.5,1.5,-3,-1201.968,"CF2","3D"
4.5,1.5,-2.5,-890.319,"CF2","3D"
4.5,1.5,-2,-1456.991,"CF2","3D"
4.5,1.5,-1.5,-907.205,"CF2","3D"
4.5,1.5,-1,-1380.467,"CF2","3D"
4.5,1.5,-0.5,-876.2,"CF2","3D"
4.5,1.5,0,-1090.502,"CF2","3D"
4.5,1.5,0.5,-737.661,"CF2","3D"
4.5,1.5,1,-941.531,"CF2","3D"
4.5,1.5,1.5,-644.43,"CF2","3D"
4.5,1.5,2,-874.457,"CF2","3D"
4.5,1.5,2.5,-607.557,"CF2","3D"
4.5,1.5,3,-863.453,"CF2","3D"
4.5,1.5,3.5,-624.711,"CF2","3D"
4.5,1.5,4,-902.907,"CF2","3D"
4.5,1.5,4.5,-692.961,"CF2","3D"
4.5,1.5,5,-989.907,"CF2","3D"
4.5,2,-5,-1398.677,"CF2","3D"
4.5,2,-4.5,-786.485,"CF2","3D"
4.5,2,-4,-1149.11,"CF2","3D"
4.5,2,-3.5,-1073.405,"CF2","3D"
4.5,2,-3,-934.844,"CF2","3D"
4.5,2,-2.5,-1412.832,"CF2","3D"
4.5,2,-2,-965.686,"CF2","3D"
4.5,2,-1.5,-1632.88,"CF2","3D"
4.5,2,-1,-1420.625,"CF2","3D"
4.5,2,-0.5,-1441.315,"CF2","3D"
4.5,2,0,-1530.22,"CF2","3D"
4.5,2,0.5,-1247.394,"CF2","3D"
4.5,2,1,-1440.468,"CF2","3D"
4.5,2,1.5,-1148.551,"CF2","3D"
4.5,2,2,-1377.855,"CF2","3D"
4.5,2,2.5,-1111.332,"CF2","3D"
4.5,2,3,-1366.244,"CF2","3D"
4.5,2,3.5,-1121.133,"CF2","3D"
4.5,2,4,-1391.083,"CF2","3D"
4.5,2,4.5,-1175.017,"CF2","3D"
4.5,2,5,-1459.785,"CF2","3D"
4.5,2.5,-5,-683.134,"CF2","3D"
4.5,2.5,-4.5,-1297.039,"CF2","3D"
4.5,2.5,-4,-929.348,"CF2","3D"
4.5,2.5,-3.5,-1038.097,"CF2","3D"
4.5,2.5,-3,-1255.367,"CF2","3D"
4.5,2.5,-2.5,-853.964,"CF2","3D"
4.5,2.5,-2,-1534.433,"CF2","3D"
4.5,2.5,-1.5,-865.901,"CF2","3D"
4.5,2.5,-1,-1371.087,"CF2","3D"
4.5,2.5,-0.5,-842.324,"CF2","3D"
4.5,2.5,0,-1062.203,"CF2","3D"
4.5,2.5,0.5,-710.511,"CF2","3D"
4.5,2.5,1,-915.64,"CF2","3D"
4.5,2.5,1.5,-618.866,"CF2","3D"
4.5,2.5,2,-848.479,"CF2","3D"
4.5,2.5,2.5,-580.579,"CF2","3D"
4.5,2.5,3,-838.144,"CF2","3D"
4.5,2.5,3.5,-598.27,"CF2","3D"
4.5,2.5,4,-871.573,"CF2","3D"
4.5,2.5,4.5,-663.81,"CF2","3D"
4.5,2.5,5,-950.36,"CF2","3D"
4.5,3,-5,-1402.745,"CF2","3D"
4.5,3,-4.5,-847.572,"CF2","3D"
4.5,3,-4,-1177.381,"CF2","3D"
4.5,3,-3.5,-1111.53,"CF2","3D"
4.5,3,-3,-995.457,"CF2","3D"
4.5,3,-2.5,-1432.966,"CF2","3D"
4.5,3,-2,-1079.881,"CF2","3D"
4.5,3,-1.5,-1624.673,"CF2","3D"
4.5,3,-1,-1501.607,"CF2","3D"
4.5,3,-0.5,-1428.032,"CF2","3D"
4.5,3,0,-1540.367,"CF2","3D"
4.5,3,0.5,-1246.102,"CF2","3D"
4.5,3,1,-1440.161,"CF2","3D"
4.5,3,1.5,-1148.281,"CF2","3D"
4.5,3,2,-1375.635,"CF2","3D"
4.5,3,2.5,-1110.287,"CF2","3D"
4.5,3,3,-1361.915,"CF2","3D"
4.5,3,3.5,-1114.44,"CF2","3D"
4.5,3,4,-1375.447,"CF2","3D"
4.5,3,4.5,-1157.238,"CF2","3D"
4.5,3,5,-1427.986,"CF2","3D"
4.5,3.5,-5,-882.029,"CF2","3D"
4.5,3.5,-4.5,-1260.288,"CF2","3D"
4.5,3.5,-4,-1033.75,"CF2","3D"
4.5,3.5,-3.5,-1107.242,"CF2","3D"
4.5,3.5,-3,-1257.319,"CF2","3D"
4.5,3.5,-2.5,-1021.658,"CF2","3D"
4.5,3.5,-2,-1464.879,"CF2","3D"
4.5,3.5,-1.5,-1021.867,"CF2","3D"
4.5,3.5,-1,-1326.938,"CF2","3D"
4.5,3.5,-0.5,-892.496,"CF2","3D"
4.5,3.5,0,-1077.639,"CF2","3D"
4.5,3.5,0.5,-739.873,"CF2","3D"
4.5,3.5,1,-942.431,"CF2","3D"
4.5,3.5,1.5,-647.215,"CF2","3D"
4.5,3.5,2,-875.029,"CF2","3D"
4.5,3.5,2.5,-609.891,"CF2","3D"
4.5,3.5,3,-859.723,"CF2","3D"
4.5,3.5,3.5,-624.174,"CF2","3D"
4.5,3.5,4,-888.109,"CF2","3D"
4.5,3.5,4.5,-684.416,"CF2","3D"
4.5,3.5,5,-955.118,"CF2","3D"
4.5,4,-5,-1257.213,"CF2","3D"
4.5,4,-4.5,-1079.946,"CF2","3D"
4.5,4,-4,-1186.538,"CF2","3D"
4.5,4,-3.5,-1179.932,"CF2","3D"
4.5,4,-3,-1181.711,"CF2","3D"
4.5,4,-2.5,-1362.35,"CF2","3D"
4.5,4,-2,-1390.984,"CF2","3D"
4.5,4,-1.5,-1552.376,"CF2","3D"
4.5,4,-1,-1672.485,"CF2","3D"
4.5,4,-0.5,-1449.139,"CF2","3D"
4.5,4,0,-1606.125,"CF2","3D"
4.5,4,0.5,-1296.031,"CF2","3D"
4.5,4,1,-1491.725,"CF2","3D"
4.5,4,1.5,-1199.666,"CF2","3D"
4.5,4,2,-1420.445,"CF2","3D"
4.5,4,2.5,-1153.78,"CF2","3D"
4.5,4,3,-1393.444,"CF2","3D"
4.5,4,3.5,-1150.722,"CF2","3D"
4.5,4,4,-1401.43,"CF2","3D"
4.5,4,4.5,-1181.759,"CF2","3D"
4.5,4,5,-1432.006,"CF2","3D"
4.5,4.5,-5,-1252.28,"CF2","3D"
4.5,4.5,-4.5,-1173.797,"CF2","3D"
4.5,4.5,-4,-1220.996,"CF2","3D"
4.5,4.5,-3.5,-1225.868,"CF2","3D"
4.5,4.5,-3,-1245.865,"CF2","3D"
4.5,4.5,-2.5,-1319.998,"CF2","3D"
4.5,4.5,-2,-1352.098,"CF2","3D"
4.5,4.5,-1.5,-1268.221,"CF2","3D"
4.5,4.5,-1,-1319.752,"CF2","3D"
4.5,4.5,-0.5,-998.54,"CF2","3D"
4.5,4.5,0,-1146.05,"CF2","3D"
4.5,4.5,0.5,-823.175,"CF2","3D"
4.5,4.5,1,-1021.849,"CF2","3D"
4.5,4.5,1.5,-728.747,"CF2","3D"
4.5,4.5,2,-953.17,"CF2","3D"
4.5,4.5,2.5,-690.177,"CF2","3D"
4.5,4.5,3,-932.028,"CF2","3D"
4.5,4.5,3.5,-700.145,"CF2","3D"
4.5,4.5,4,-951.316,"CF2","3D"
4.5,4.5,4.5,-751.758,"CF2","3D"
4.5,4.5,5,-1000.957,"CF2","3D"
4.5,5,-5,-1098.823,"CF2","3D"
4.5,5,-4.5,-1386.372,"CF2","3D"
4.5,5,-4,-1218.657,"CF2","3D"
4.5,5,-3.5,-1285.595,"CF2","3D"
4.5,5,-3,-1431.58,"CF2","3D"
4.5,5,-2.5,-1308.155,"CF2","3D"
4.5,5,-2,-1760.822,"CF2","3D"
4.5,5,-1.5,-1538.111,"CF2","3D"
4.5,5,-1,-1869.904,"CF2","3D"
4.5,5,-0.5,-1530.413,"CF2","3D"
4.5,5,0,-1720.385,"CF2","3D"
4.5,5,0.5,-1398.649,"CF2","3D"
4.5,5,1,-1594.423,"CF2","3D"
4.5,5,1.5,-1301.777,"CF2","3D"
4.5,5,2,-1516.44,"CF2","3D"
4.5,5,2.5,-1249.574,"CF2","3D"
4.5,5,3,-1477.669,"CF2","3D"
4.5,5,3.5,-1234.629,"CF2","3D"
4.5,5,4,-1465.89,"CF2","3D"
4.5,5,4.5,-1245.019,"CF2","3D"
4.5,5,5,-1464.444,"CF2","3D"
5,-5,-5,-749.745,"CF2","3D"
5,-5,-4.5,-814.707,"CF2","3D"
5,-5,-4,-906.797,"CF2","3D"
5,-5,-3.5,-1006.679,"CF2","3D"
5,-5,-3,-1057.234,"CF2","3D"
5,-5,-2.5,-1043.327,"CF2","3D"
5,-5,-2,-1079.667,"CF2","3D"
5,-5,-1.5,-1016.52,"CF2","3D"
5,-5,-1,-1266.285,"CF2","3D"
5,-5,-0.5,-1293.026,"CF2","3D"
5,-5,0,-1646.857,"CF2","3D"
5,-5,0.5,-1819.252,"CF2","3D"
5,-5,1,-2295.406,"CF2","3D"
5,-5,1.5,-2244.963,"CF2","3D"
5,-5,2,-2547.991,"CF2","3D"
5,-5,2.5,-2305.959,"CF2","3D"
5,-5,3,-2572.798,"CF2","3D"
5,-5,3.5,-2329.808,"CF2","3D"
